CODGEO;SNHM20;SNHMC20;SNHMP20;SNHME20;SNHMO20;SNHMF20;SNHMFC20;SNHMFP20;SNHMFE20;SNHMFO20;SNHMH20;SNHMHC20;SNHMHP20;SNHMHE20;SNHMHO20;SNHM1820;SNHM2620;SNHM5020;SNHMF1820;SNHMF2620;SNHMF5020;SNHMH1820;SNHMH2620;SNHMH5020
13019;22.923210270022;32.4751427391985;17.525940758764;12.8255878801265;12.1293050836122;19.1912453281833;27.0588471493972;16.0855541659257;12.5772740957918;10.0250366073299;25.477522021963;35.4173279978561;18.8926434437456;13.3798720669394;12.474570903777;10.8843699396696;22.3741584637658;27.16407391654;10.1691956292998;19.2936091694025;21.6689223597622;11.4808274482276;24.5998784663392;30.3014680079016
13020;17.8293562199356;25.5112489232676;16.3556849271528;12.7243507394715;13.6328076601859;15.9720881313127;22.9611708475412;15.7728723972076;12.6030631632778;10.8659375922639;19.2218104879324;26.8270034934324;16.8659454958339;13.0355504674137;13.9841257168006;10.610870467092;17.6589169010355;20.5061135626565;10.4892366458103;15.6075877357155;18.4994985638734;10.6883175510219;19.263733361043;21.9358091457285
13021;24.1165706771792;34.7264820223671;17.6845635377766;13.0302837449088;14.0909698463221;19.7900800296486;29.6162124160611;15.7810604200902;12.7069564346027;11.3853980328358;27.1658297259516;37.3395014943295;19.410667959638;13.6920221886815;14.400772714228;11.6122911417269;22.6310183582205;28.7539594473;10.8803146535037;19.8242701556644;21.7185686298564;12.214830459308;24.8542468823759;32.7184967283017
13022;20.4533814096498;32.4111387458268;17.3568217133307;12.3882260630527;12.3383468486281;17.7302409244444;28.1141802202417;16.3402934224075;11.8578898440514;11.7059800809944;22.7017748698136;35.0020835759996;18.6355051845325;13.2119706031425;12.4218043354359;10.7123810658301;18.866261870107;24.8827690177001;10.6616220895372;16.8068601979785;20.9467061706217;10.7654549768009;20.5971840965043;27.8912284550739
13023;20.0625364403592;30.6954786852988;17.2729109272399;11.6030110472483;12.7122211198204;17.1695524702969;26.5877603430136;16.3858246030439;11.7139407498662;11.9167661387908;22.2333823690021;32.6936295164941;18.2053452395202;11.3724911061937;12.8596091084122;10.6881389927393;19.5789541591937;23.3903731043678;10.8891285678389;17.7810456339449;17.4924928832261;10.5245344373848;21.0236242684186;27.1373331736291
13024;15.5194946191662;23.7011995448652;16.5387839604274;11.9321775721134;12.0420684085452;13.9408171894415;20.5820021944488;14.6330307638207;12.0660273395856;10.6192605621126;16.6513432662811;25.0869473246268;18.1851746830653;11.3850388928546;12.2358182336573;10.5939291229172;15.4823778003925;17.0148349257065;10.1335066418555;14.0271144988076;14.7175054874952;10.9010865941972;16.4849605152099;18.8680299123816
13025;21.7895712198068;30.9383666765082;17.3022579505363;12.6557974303423;13.0199724057616;19.3427647914979;28.2762895453564;16.3214011477224;12.0036284533975;13.0312745703456;23.7529329523108;32.5804866339251;18.3491569790653;14.5597561850929;13.0181354940016;10.8122208517656;20.6743985152477;26.2261825140403;10.5135872074286;19.3119804826775;21.4549628209928;11.0896479053352;21.8378707541226;29.4916642920089
13026;15.5129009791601;22.6486821975695;16.8823112315378;11.9800311198174;13.5286853820052;13.9326932303944;21.1725659040533;14.9091747124457;11.6938020903398;11.5127313696698;16.5638697175535;23.444695761297;18.2468752287474;12.7641846865339;13.7826621255379;10.9515122987109;15.5964801992623;17.1243785197875;10.6253846749068;13.983607877688;15.2342404357563;11.1797618702655;16.6883395018429;18.2856183928353
13027;14.2661644093533;24.3929098994066;15.4405610549153;11.3838739495376;11.8213788136143;13.0774112327199;21.6599427525029;14.2582432742118;11.1370860953703;10.4137792705607;15.0718633339775;25.8947342850809;16.4124146036398;12.0752954317921;12.0945387367888;10.381435617808;14.1695031172401;16.1519551468588;9.89868262656171;13.2219494390563;14.0541633764249;10.6889047785435;14.8280162806982;17.52714827895
13028;16.338112954201;26.5632835834725;15.9649338045234;11.5286719614284;12.1867210945966;14.6289953611917;23.4931457131241;15.2895551041053;11.3793931550018;10.5716729334098;17.6455524120757;28.1580973297487;16.6342814735782;11.8496000283628;12.4988646113246;10.5818090145619;16.1114020827768;18.5356621587936;10.3485102931281;14.8424941490952;15.5273100470583;10.7758170539514;17.056496331133;20.9065254324521
13030;16.3744504605407;25.5203124453616;16.2575416980423;11.8569276647761;12.4418707825111;14.3531138305368;22.5660521153489;14.7570796165881;11.4491168336264;10.959832630244;17.9009193831006;26.9424195813792;17.7080638534917;12.7624962066851;12.7523826011949;10.3740144529366;15.764873592399;20.1281123185068;10.2626117579686;14.3458972549451;16.3205662052933;10.4753267368674;16.9124939431634;22.3719694287465
13031;17.0802131299294;26.5214275031624;16.2561643579513;11.8975883428697;13.1766224061451;14.9786813009035;21.824283617929;15.8365897757099;11.9315065108771;11.6727814020681;18.5209504685744;28.6453443956859;16.583926171017;11.8098878426397;13.370926385899;10.5158394753697;17.0322839977414;19.3486590877247;10.1312239360011;15.131691375792;16.5609406021793;10.8350671501279;18.4308533596911;20.8268680499997
13032;23.6520140810793;34.3671000991394;16.9756226705563;12.7198676833605;12.456318394927;19.0938108742681;27.7418689237961;16.5627628882417;12.6167719561173;10.2477119476923;27.092938760469;37.7844305305817;17.4430148724381;12.9944999414289;12.7717739596388;10.8319210107095;21.8399710709858;31.7300571205494;10.5774225247499;18.9032646853428;22.4090541905858;11.0559721277256;24.1047687174088;38.1143430002167
13033;20.7697149509252;29.9958414546993;17.9740133305306;12.3863822876357;13.6690197958858;18.0484997236014;26.1254581886924;16.2852663976514;12.2289490637071;10.9063468556672;22.5834903353176;32.1551354482058;19.2033358742044;12.7596622122443;13.9486606921608;10.9682982135417;20.6700164832201;23.2760577384072;10.491151274185;18.7012481622002;18.7563824429427;11.3726309801768;22.0460674331748;25.8453577032045
13035;17.777671286639;29.2443628339861;17.6389786576043;11.7395728506887;12.5572736745765;14.7730942609069;23.9788313537533;15.4171301034482;11.5665997039946;11.2415157705635;19.8374456492482;31.6399057565961;18.9147358514446;12.3173101872485;12.8104386101485;10.605582043646;16.7214973190001;21.9748759035217;10.1284162143778;14.7849788809183;16.4737993601685;11.0100580404264;18.1210249702962;25.1534525480671
13036;15.1871593702618;26.5293299547609;15.7825184543352;11.5659915968458;11.9030438024888;13.8068820479394;22.5983343273031;14.6117623030823;11.2385800910212;11.2799806212617;16.3632350318704;29.1369957487635;17.1456927074817;12.5390637513091;12.0000092999398;10.4994709650459;14.6891503634216;17.6334986426516;10.6866239033578;13.7884996815626;14.8161617484056;10.3524997698767;15.4600144101043;20.0795002696996
13037;17.9742336897384;25.8604053661134;17.2265315616531;12.1649790745295;13.3017355433225;15.3232798240838;21.8359532997052;15.3385159702906;12.0396708680556;10.7652504223228;19.7830735347007;27.7841522218805;18.6798934555145;12.5401257875685;13.6425009291394;11.2575541702669;17.6488316685929;21.064202697424;10.597911115456;15.4719215144475;16.3571398091557;11.6805058109372;19.2012661657631;23.9231014683804
13038;16.5782869622188;27.6423645834059;16.6012203645946;11.9556104950545;12.0403753625666;14.2364364048733;24.2466061341028;14.6234840343738;11.5273027503834;11.0906602709948;18.2829378207476;29.1916357063859;17.7242549948692;12.9669174795789;12.2330040994085;9.88227802250833;16.0720052912754;19.1378557714876;9.80912051383365;14.073269808017;15.6391522956771;9.938653786877;17.4708265344454;21.8131976307809
13039;16.006336607701;24.4721871134869;18.2006318593717;11.4463690101724;14.6975228866785;13.0041691769818;21.4813901272738;14.9385501752676;11.2207884122617;10.6261556541005;17.5977880776386;25.6422336952415;19.7737559637217;12.2832517912063;15.3029343751522;11.3146695169969;16.2032883297974;17.2648963608279;10.4262941136175;13.1883302586865;13.6982472628819;11.8900106672075;17.8172170169921;18.9825176021471
13040;18.8577315668202;28.2629037808697;16.7613922636982;12.3248366598312;12.4529186510939;16.4162219843917;24.149851340869;15.6258326158206;12.0997451421021;11.9193295505028;20.6116885090332;30.4144702425417;17.7636145152906;12.842346522003;12.5696136440929;10.8869801390008;18.2648412751737;22.6835719614276;10.8270819120915;16.6949980392813;17.3144647033595;10.9274741580103;19.4292068895118;26.3045201667932
13041;14.7524067467906;22.7260136722041;15.8701879569252;11.6204719227946;12.2275391040259;13.5091144769142;20.9351144841872;14.7523092632517;11.4484696241677;10.7173964805806;15.652668947527;23.6044664260398;16.8187322224128;12.0376082186019;12.5204909835984;10.5625928104756;14.8316880437585;16.3656831616872;10.3937235694701;13.7520631157341;14.3862424157977;10.7061447910092;15.5985306810784;17.7685672529102
13042;19.8473694049055;30.9534472749062;16.635387976796;11.9034233894847;12.4714842023384;16.8766561987668;26.1233333297199;15.853124140391;11.7462623386575;12.1428718279197;22.2558983912914;33.6330333700301;17.3796707427475;12.2761874088027;12.5452060228951;10.225993114775;19.044598137177;24.0288227231133;9.82963543472584;16.85274972935;18.5995660862641;10.4848662821286;20.9639689959621;27.9390796594672
13043;15.7791248188247;23.4380628115806;16.7202140947389;12.0546927737926;13.1044592654002;14.4037279544082;21.809329442001;15.4584798122103;11.878072777152;10.6357478843044;16.7498514045821;24.2651850122551;17.7936755803075;12.5152275609005;13.413171898035;11.1167872078032;15.6791654977212;17.8537846319612;10.7815768587942;14.5835498368118;15.3766013321537;11.3819692764817;16.4231355736118;19.7126302920435
13044;18.915799306799;30.2476578501228;17.6711973187456;11.5305424087064;13.0481993690969;15.6503986081242;25.1325532271275;15.8172995404784;11.370161890635;10.5535363822762;21.183460222835;32.6760632251964;19.1380692956975;12.0249748011557;13.5505372979553;10.5966100041388;18.2351131565012;23.0912921825394;10.3962938442644;16.2280661459149;16.3287371149032;10.780002404549;19.6518549840107;27.2238541453973
13045;14.8400520398407;25.0348138228549;15.0821953800944;11.6616697236479;11.985189023803;13.5563580680307;24.0181355826763;13.7772398822344;11.2012281912693;10.30052246729;15.8097765824928;25.5992957132986;16.1846625084513;13.0769477484621;12.2789133963421;11.0755099538974;14.6147676174406;16.7114100119251;10.6335401040699;13.0587761752716;15.5646297098856;11.3605403176884;15.7860025109761;17.6352867346185
13046;19.0394738644207;28.9734473763605;17.0222119807586;12.543430241463;12.8785725549008;16.0260132725003;22.7450066998791;15.9443238488739;12.2225693751047;13.0165071508613;21.2565186836519;32.3171699722754;17.8506027964846;13.4746504611407;12.8546302869928;10.4100013440396;18.4017521571178;22.5472594586242;11.009563283461;15.4009452281469;18.3858194474289;10.0496869517001;20.5795871851247;25.8569577842251
13047;15.6840005340251;25.7327598199358;17.4947769895424;11.3428227514206;13.4315709503549;13.2440036627372;22.4469767085622;14.8087571455872;11.2095452986862;10.3989721276411;17.1265179022864;27.0775905654646;18.981136586566;11.7292249054949;13.9168655112076;10.8278694579968;15.3083990155051;18.5554121074585;10.1390109220108;13.2077780681089;14.8363793460036;11.3269206410231;16.5514772591846;20.5701297950292
13048;16.7236747573573;26.341458171128;15.4759662454763;11.6122288919796;12.0800649333374;14.0641063040011;21.9021827171007;14.0333533023099;11.5373799792625;11.1634074463232;18.7540001636592;27.9885937679793;17.2838143823863;11.7844876438485;12.2645352924411;10.4641560616796;16.0550686429757;19.2848117583361;9.97399154135725;13.7662986679656;15.3751516719423;10.7857474293316;17.7826961725773;22.4315496250833
13049;17.4886315032584;26.5644341151891;18.3986849260087;12.1307758420722;13.0296535567088;14.3375839140091;21.9317245408319;15.316161104355;11.5282936070174;10.3967586750114;19.4222091473835;28.6039323138483;20.0098169408542;13.9103073883345;13.4783963159519;10.7648048047239;16.8159252708846;20.8169768215433;10.6933010682939;14.6341326419277;14.7779547203872;10.8339095447495;18.15671880789;24.1007100608391
13050;17.6752012630385;27.3696982403775;16.436730876748;12.2664211363231;12.1297562749651;14.9310677559603;23.2759078176945;15.0045589248515;11.920544052211;10.5115441232732;19.7278720449796;29.0241568320864;17.8285860690698;13.1621945236786;12.3808639173687;10.5806302412686;16.8960429275854;21.2547344644245;10.4856450380059;14.9191848125507;16.2223218778036;10.6636642238895;18.3683608770384;24.9057722685923
13051;17.7190606392279;26.1685956967904;16.7975172027479;12.0239897762493;13.2223765225571;15.5846602751762;23.5863271044017;14.9844374319948;11.7290662234406;11.4515141736289;19.1775022532599;27.5466742111008;18.0869642588769;12.896498890296;13.4873083436774;10.4837028669645;17.471893854584;20.2795338207996;10.240530112076;15.7895176916603;16.7054353759293;10.6893770020508;18.5966888186215;22.7116219766777
13052;15.3229936747312;24.5746776942104;15.5861788292859;12.193950930901;12.2934659853096;13.6787149372286;20.47104684684;13.9978191126185;11.6531099193275;10.6739983835889;16.5431345562271;27.2758151967857;16.8855577577615;13.669204095168;12.5291670538633;10.8681861331675;15.340507450214;16.6578332921179;10.3765610088056;13.6300231886135;14.6476296716364;11.1567871965683;16.5998536940068;18.292793834303
13053;16.288938595812;27.0700396952774;16.4707251963626;11.5967041547949;12.3595306385721;13.8360951561079;21.7711054440698;14.8933878623794;11.3066218211677;10.9189855204683;18.0438327019534;29.4678913977483;17.6320253063402;12.5249805593147;12.6256754128229;10.3996836382553;15.8053736680371;19.5708156300019;9.82227253812126;14.1194649979767;14.8270079107629;10.8485119003707;17.0612903849051;22.5707394490599
13054;14.7068678482009;23.698319631304;16.3041610184139;11.7337127393727;12.2513917506293;13.2928978710362;21.4460079545184;14.5915342207765;11.555015476712;10.3840613248315;15.6315653351027;24.7114502589266;17.5601495821098;12.1761307441935;12.5632865324084;10.6395813955069;14.5253338151253;16.8421084205615;10.3705116738032;13.4128432790022;14.2239392457502;10.820633272793;15.2437047793046;18.5875521833597
13055;15.6280416533069;25.7975244584016;16.131948229883;11.4354523397572;11.6108142779842;14.4191866808001;23.1261615437059;14.8350773249577;11.3806121348729;10.0936984305338;16.5429865119905;27.4178877501133;17.537681958388;11.5179628415525;11.9008472952574;10.8210033546683;15.4702429159322;17.8492297662521;10.5193985546197;14.4857207713971;15.8859587491432;11.0976455064479;16.1854087061757;19.3760432497213
13056;16.1756545281609;26.1564024616401;17.4422001600624;11.6672424272347;13.2751731147744;14.0627645933988;23.0338328541306;15.1197323813429;11.3885712528992;10.3100751937353;17.3614318799645;27.6418275826923;18.7445514469703;12.2903087785475;13.6357746665519;11.1044647455539;15.804353487518;18.706483400032;10.5234244791373;14.1254661266031;15.3768441848344;11.5302682446121;16.7238769153791;20.5001763288983
13058;16.2984763357069;26.3653364361453;17.0526461442197;11.307965650727;12.3853415018793;14.1986058297302;23.6483799046032;14.5856389834246;10.9646009288405;10.7277142676198;17.8974552815949;27.9529677995275;18.8213081272292;12.1470922809567;12.7097326490454;10.5928668061594;16.4438204073043;18.0150757402958;10.2721300679231;14.5015700774356;14.8649051838743;10.8208099879334;17.8773067443444;20.6426013511117
13059;17.1826790531405;26.1267160365065;16.0926947915068;12.0146969308619;12.5118934029923;15.0074761750446;22.741750991521;15.0931364685953;11.8366051855958;10.8484239647044;18.9081315204438;27.7758770964051;17.2026182927863;12.4110056155878;12.875497877355;10.8507261578336;15.9408679006866;22.0717733389075;10.8099777808063;15.0239170572012;16.3357718152357;10.8800591007598;16.7186991415062;26.0877264374852
13060;18.5479648197566;29.2540713948167;15.9765257653702;12.1287203581285;13.0075324693527;16.0463356273651;26.3215334865591;14.6666654103737;11.7524166626834;11.6884518279839;20.4191415287664;30.7176954964372;17.2051159769787;13.1933230209579;13.2840685154789;11.2441371378998;18.4265368878166;21.2050557276908;10.4428838389683;16.8657333982845;16.2820935691556;12.0867286435221;19.5715165928688;24.6532133162361
13062;19.3253986287897;27.5466494828018;17.3513795768237;12.0014486402506;13.3166035992909;16.8207389345702;25.111720254066;15.9555246579306;11.6662725185269;11.7163947006029;21.1942940722967;28.7771772121653;18.6948108300878;13.0178478106041;13.5448555369067;11.0997052961117;19.1199294672249;21.8611018299471;10.3952119920146;16.8966573386094;18.1622560491416;11.5471004754721;20.8012757125214;24.6597839010655
13063;13.8743836774759;22.6868586513818;16.1145022014215;11.4232278194119;12.4662926469958;12.2004654402624;20.5010292164778;13.9429752534617;10.9904770409893;10.4303838055174;14.7917667463125;23.5792720197225;17.3482267074596;12.4723275882544;12.863087618003;10.6105242795123;13.8307560201347;15.4910161758261;10.1766213483743;12.3105787359961;13.0228597455995;10.9308852779206;14.6300719209008;16.8096353993838
13064;16.3030740705234;27.9430992773096;16.4697423158876;11.7673088753769;12.3203593650043;14.6509803074931;26.1528636545286;14.4971735745841;11.5904482204689;10.8122723782181;17.5320909908021;28.9382241770406;17.9280182072334;12.2457322360514;12.6853175512005;10.5476599891867;16.3695679572916;18.3118262390551;11.0200132127236;15.3480298254783;14.2323447741977;10.2853990195111;17.1908903936759;21.1724351524542
13065;16.3141666156875;28.5772362280884;17.9020957511357;11.5033053139986;13.1198627267512;13.1686231726862;20.8228275656298;15.3258639464061;11.0646068392112;10.9427833591363;18.3584454532062;31.3641475969432;19.6974641424767;12.5659133969526;13.5414156341647;10.830728249651;15.6304982394363;19.6143607058027;10.8884263756554;13.2819885210569;13.8934866146587;10.783679106634;17.2827941236133;22.4898487926393
13066;15.1690322561068;24.495699904484;16.1437492433558;11.6525718168761;11.9484198621634;14.02336882876;22.415836733419;15.6230737189452;11.4525624447902;10.7164818729778;15.9409595889949;25.4652001541475;16.5360822868178;12.1381541561214;12.141107156459;10.2845966637907;15.2832616102831;16.4661962296416;10.2882688650343;14.2646439397191;14.4320922397051;10.2826450826118;15.958062241149;18.0069271154258
13067;14.7750852205629;25.3246619764162;15.7276198727081;11.5355178817419;12.1388086166336;13.3042769343058;24.7504778200113;13.7485639201884;11.2784910388228;10.3862308649671;15.6055044334155;25.5418639873326;17.1454536869551;12.241700747793;12.442372552848;10.34831249459;14.1618692071025;17.4833987290439;10.1567319725515;12.7513443286168;15.5950134202659;10.4785900180807;14.9389765769428;18.5380938232549
13068;18.3461224732307;26.8000300596017;17.4119846032453;12.220353874398;14.3957219513661;15.4468683722477;22.8299649552172;15.1694940413286;11.8589023816804;12.037122222619;20.3293309219591;28.703147444139;19.2174502805592;13.4687050909416;14.6648962598689;11.4266143278752;17.6386921618192;22.2639197614977;10.7110233837134;15.0929052809552;17.5280659015542;11.7974880241764;19.4102040718366;25.6052443101739
13069;18.9216108771182;28.5259769092442;17.715042031363;12.4145379442403;12.9912815551387;15.7998257804099;23.59876589591;15.8332630578568;12.0220962299414;10.871448073454;20.9685092606152;30.7361612904522;19.0296001466192;13.4500342684152;13.2522195747286;10.6560135745887;18.4155056637778;22.9082640855737;10.2066240538545;15.948526414026;17.4982654030004;10.9950392471771;19.9960693538153;26.4785746099328
13070;15.5285911933233;24.0802670573499;15.9036322806527;12.1431224937894;12.5788008437834;14.7156282199033;22.5744250905818;15.3822610832959;11.6991945124053;11.7666713072969;16.151451989229;25.0454337220559;16.4625298299154;12.9572816742832;12.7050953938367;10.6134937575908;15.0601695494265;18.062439220063;10.2040284431517;14.495618574803;16.2960676854524;10.8537100746497;15.4854479942613;19.585001139485
13071;16.9052450063736;24.2494415507335;16.7747723101668;12.2528829175607;13.8648386697676;15.0696994476272;21.6937599659086;15.3232606366097;11.9347943932627;10.8904242599109;18.2880073521826;25.8054425068132;18.0046117322867;13.0539011172488;14.2034856511221;10.8802033808392;17.0248724976904;18.6267530243295;10.6258212341818;15.3491525642139;15.8969287459594;11.0787635156525;18.2771571750115;20.6994196896585
13072;20.3661290708669;29.6924800941526;17.3499870611102;12.8367536950899;12.9608716440945;17.8751446527158;26.720250605608;16.6809776050463;12.1151030965765;12.2579870864224;22.1089062886102;31.292155713004;17.7661681856946;14.6236120582458;13.1631743100139;11.1811385696573;19.7917188297403;24.5089713103486;10.5388523762314;17.383297523089;21.5618662163848;11.7376997076937;21.4465033468055;26.5381488598375
13073;17.3455996069771;26.458082073829;16.6758546713239;12.2040599393997;12.4579279144704;15.3447405237476;23.2629537312323;15.1387036632453;12.026381899239;10.9383486592356;18.9357827185227;28.251023381661;18.0509687356502;12.7194882559682;12.6752633233624;10.8266946698566;16.9354951264895;20.074800925565;10.6566344431098;15.0907436099166;17.1333754304553;10.9597926773389;18.3660162490099;22.5586710429035
13074;16.1742562495287;25.3792625243902;16.0869265662748;11.9899145817889;12.3274127811901;14.3246289561666;22.9214419659144;14.394484853863;11.7463247700793;11.1907262427015;17.4752217007454;26.4927059794456;17.4985736665444;12.6362505444786;12.5954748310396;10.6526332584637;16.0832653322373;18.4962009482153;10.2141500460394;14.4105076685801;16.1914486493209;11.1296514200345;17.2214776772094;19.9774960859898
13075;16.7201375860812;24.3986943375452;16.500453684224;12.1686245219875;13.3789181010979;15.2339926357402;21.9821750052664;15.5424042325407;11.7646166121269;11.8520869760729;17.9471556568751;25.9671485524769;17.5007691755152;13.1118723869446;13.4963945339203;10.4569064460867;16.4771155977733;18.9519717119595;10.2373271728974;15.2602738530314;16.5189026352015;10.6340848857161;17.4580110217472;21.0725562454146
13076;15.3435960815938;24.8180567460951;16.3029793537037;11.7045517156828;12.4960111460738;13.7655937609275;24.8712692776163;14.7802477741384;11.2816334527158;10.6045926618229;16.3305699781385;24.7976146707204;17.3747559750843;13.2074834878491;12.8390395490502;10.4659736431555;15.2309314291014;17.2709737242399;10.077132151678;13.2728478831711;16.4616752485887;10.6895604148599;16.5172339954279;17.7264941921704
13077;14.7571132549053;22.3343194673564;17.0499947110078;11.2247812356395;14.0091061054531;12.3154337788271;20.4362165211089;14.4077774897476;11.1287561071359;9.61567048464205;16.0043543381349;23.0839288112212;18.4269219516198;11.4608283557513;14.7006914911439;11.5172310346686;15.0485855680836;15.2941126354304;10.3109758941383;12.5079814634429;12.7996556424002;12.3688667038985;16.2746649382999;16.5693686705482
13078;16.2083911061503;20.3889393270713;16.3537145139215;10.884722932326;17.9783643981873;11.7249143279079;18.1249328355506;14.0846918360312;11.2592865056888;10.229978968526;18.4228057089604;21.7132091071396;17.8470093721658;10.0931425083647;19.6123337851842;13.6895574144317;17.4431244776469;14.6862757245845;9.99541570502918;11.7815853893869;12.4725096398829;16.1239628973165;20.3286850065416;15.5984980683418
13080;17.5833923878419;26.4269563255102;15.8063854076566;12.3364420358571;12.5290382267814;15.0217758999145;21.8209281941222;14.9706894079008;11.808780618656;10.6309790371032;19.3545417924626;28.6836988467333;16.4139019993297;13.4977728067998;12.802203098686;10.9176914823661;16.8069546430915;21.1278707428981;10.2412032043738;14.992137017176;16.7459683678958;11.4805864973633;18.1021666952227;23.8097390226589
13081;15.9634063162851;24.0006457953124;16.8822263594355;12.006498111671;13.1610122186671;14.0952665300737;21.1805712866123;15.0706703640883;11.7549133901925;10.6259781375583;17.2415364115231;25.4455762712831;18.1991310274512;12.6879903719711;13.5562526247956;10.5193351057328;15.9223977649149;17.7980345060558;10.0333706048466;14.2259338792618;15.1038531381414;10.861306096699;17.0903628669673;19.59688559382
13082;20.636652324684;33.4577546257731;16.5113079172605;12.0767244509595;12.2934835881359;15.7612180521494;23.9537925251479;15.1927923476182;12.229568731854;10.91347631793;24.2054223019622;37.2814715989611;17.80022717782;11.6108891987375;12.4990888323016;10.3388181668808;18.4244839063661;26.8854209833348;10.2467361808294;15.9142429542316;17.2403207699003;10.4440981146014;20.3229331453494;32.8728633621048
13083;15.4283279914626;25.1825842038429;16.0768701376504;11.1513275732962;12.0891344898952;13.5586630665568;20.7503781254848;15.3707724261452;10.993635351206;10.7154896559048;16.8160785473116;27.1633454822964;16.774904420003;11.6287726150888;12.2860070324712;10.2063394309823;15.4286512038907;17.3161335523804;9.636242008902;13.6052987983823;14.6678789164915;10.5593161617767;16.7594401898308;19.4889388140678
13084;14.6096188650851;25.2388797264865;15.4570846162545;11.4065749254647;10.6722349612129;12.8454643294283;21.9537708182149;14.2973183889745;11.2218318359111;8.23740071494023;15.9555264332958;26.4949665636559;16.4500145700868;12.0546035708463;11.1878137978418;9.37652698145623;14.2961714969542;17.2631092389768;9.59949409028493;13.0089083606217;13.8610179482489;9.17286096003269;15.2604998961131;19.784324506226
13085;17.8618135213391;27.2907980303875;16.9329349947059;12.0636023163898;12.2098780191395;15.740756921914;24.2731394558029;15.079173242317;11.6344834208349;11.3787156313426;19.4646230168574;28.9297579617108;18.9945228074003;13.0822196195568;12.3116969894806;10.8917157671707;17.6443476764775;20.5204880349978;10.2507344575272;15.813578931219;17.1910602572811;11.3449120945034;19.0805679406279;22.8440608249901
13086;18.1865949782793;31.0693905075622;16.1176395107573;11.8250450300693;12.4952470503189;15.3235370897947;23.6683392834121;15.1875385949718;11.5531982749517;11.3953266717869;20.3316830940101;35.4656670513766;16.8697600557556;12.4684570922097;12.6638015182961;10.3671556163822;16.9140196060838;23.5931570067685;10.3342499967433;15.6444669197267;16.2012039801649;10.3921764212317;17.879227124338;28.9227215882744
13087;17.1797916842171;26.6720703621385;16.0238698016266;11.9646210889661;12.0368856584665;15.5660834882779;25.3065683879478;14.7459704925111;11.8250279180058;11.760440153564;18.2561919396434;27.269814766696;17.1457523483793;12.4103048330063;12.0944490534157;11.2188527462848;16.7320709818645;20.8456289784915;10.3996731872997;15.1679549770102;18.527621318971;11.7324461405251;17.7528293123145;22.5279180603299
13088;17.4888077929445;26.2189955952871;16.7514910672785;12.3666815780772;13.3624948631862;14.939599884453;23.1140847358201;14.5646320736286;11.8436664282343;11.5437311490328;19.2324935900547;27.6566002841255;18.3451678339493;13.7863179811929;13.6816870267892;11.1765725362289;17.1182363476481;20.2717160254349;10.9594286750574;15.0249063503603;16.0640456059136;11.3589893615357;18.5409339117632;23.0229020456657
13089;14.0634793666779;22.138732787093;16.4579960733176;11.5100696642643;11.611548454891;12.626383206982;20.0603747399383;14.1189212328697;11.4030929542387;10.3060358588816;15.1025296342724;23.0190791872122;18.0938015776346;11.8709200741165;11.935820151317;10.271716056432;14.0788698083304;15.3044257024437;9.58775689189773;12.3713401306258;14.2141968953611;10.8291512466221;15.2834156740354;16.0997127062802
13091;19.0833503100584;28.8660034353604;16.6229217073179;12.4471593688646;12.5530284825472;16.2154875057652;23.9510845306925;15.5852061351219;12.126599048419;10.7550220335358;21.2700696778702;31.3848417678382;17.7216967176434;13.2251681230768;12.736682570445;10.3826554338584;18.6730310071108;22.3371996457316;10.2831723134465;16.2185755797057;17.8319215037755;10.4563418129052;20.5291341486444;25.856739757358
13092;16.3312345619783;25.1865439120159;17.3616153361726;12.0053636180526;13.1182541000614;13.8666711100141;21.8731376295792;15.0778670974807;11.5680525010569;10.9721737063755;17.8615838465148;26.5144121493576;18.6401334112863;13.5048818594813;13.5324643569116;10.83115528085;16.1046017262639;18.3475858838774;10.327292668644;14.5149765319025;13.7069031631112;11.2537721198395;17.0593647731238;21.1812628130802
13094;17.361602659844;27.848320106781;16.2988916972416;11.8392262186196;13.7071035731212;14.1227897010368;21.9694345816972;14.3113052956075;11.1811835384559;10.0729745589751;19.4163067158149;30.6472345235116;17.5538755888592;13.6698928636884;14.103091831729;10.4411970816583;16.8059826131766;20.8809870058386;9.10124055449343;14.6749966956182;14.5321684655109;11.1338709678237;18.1446421279789;25.2801749756469
13096;12.3752410729421;19.7574053627046;13.2901126882104;10.3698359674634;11.6113036834453;11.4410270867059;17.2089975072248;13.3032612234557;10.1168156634486;10.2532722566347;13.212969691998;21.7102067393914;13.2773750530297;10.8538564667839;11.8026490442125;9.94035965784543;12.4771258530435;13.0718062818703;9.52363009319119;11.4823942867913;12.0678329401479;10.3360585091381;13.3489578114147;13.9870390992363
13097;15.4461131953211;24.9395149129236;17.1621576778459;11.3492553811093;12.6905736294308;13.2563787525428;20.944460620385;14.7224234840684;11.2151853635176;10.6126965844977;16.7588789446453;26.8319653824986;18.4597145333843;11.6967021426448;13.1614658577828;10.6683671845627;15.3351716825338;17.4264530671633;10.1962142113844;13.3849855114355;14.0931583262559;10.9719391929723;16.5145818239852;19.3322542258105
