CODGEO,mean_salary,mean_salary_male,mean_salary_female,mean_salary_executive,mean_salary_executive_female,mean_salary_executive_male,mean_salary_middlemanagement,mean_salary_middlemanagement_female,mean_salary_middlemanagement_male,mean_salary_employee,mean_salary_employee_female,mean_salary_employee_male,mean_salary_worker,mean_salary_worker_female,mean_salary_worker_male,mean_salary_youngage,mean_salary_youngage_female,mean_salary_youngage_male,mean_salary_mediumage,mean_salary_mediumage_female,mean_salary_mediumage_male,mean_salary_oldage,mean_salary_oldage_female,mean_salary_oldage_male
35206,15.2516340606697,16.3132464125525,13.8502071814123,23.3606737421339,20.825224360325,24.5732371428424,15.2821674016126,14.4190823780407,16.1414255901482,11.6170994316675,11.4652018476116,12.0252660959416,11.7548189020165,10.815460369686,11.929042468096,10.6191873706759,10.1242906959007,11.0673489948783,14.951949788445,13.9569537368531,15.6429701109308,18.2966317945055,15.5103870251652,20.6907388304635
35207,16.0602575202265,17.2041583805668,14.4477863884315,24.6733064564582,20.9622179493308,26.470341810733,15.2858769749822,14.8249915349102,15.6872545162855,11.668061335533,11.7278580084583,11.4927951739688,11.8193242033323,11.1419536939322,11.9527849705289,10.3972636335342,9.93527405512408,10.7071000537233,16.0471787110748,14.9086338169699,16.8295746662215,18.7293272981145,15.2933129356172,21.4360647924581
35208,15.336670401686,16.2171693359706,14.0525377347475,24.6591756936342,23.2973882311122,25.267815914703,15.2217166332609,14.4786924194155,15.8428495345949,11.5081933609378,11.2351615665947,12.3628120888186,11.5455876315086,10.5316517756319,11.757108898138,10.2232487677445,10.2606525353152,10.1977029168354,15.1428468596482,13.8390126360184,16.0272917351945,17.6485698529325,15.9152160246054,18.8736994451465
35210,18.873710932594,20.9231888152382,16.1973067104654,29.1930467141413,25.3843866721748,31.1451024938746,15.8449872853739,15.0809804892739,16.6364314491325,11.6471257223213,11.2926291181448,12.3806484144708,11.5503540358834,10.4614119206048,11.778746490507,10.3946122957291,9.88018400979988,10.7675893119257,18.6363724544555,16.5499146907435,20.2852570321688,23.0935164792279,18.0517570437915,26.7628261827978
35219,12.7601778757531,13.2376002029267,12.055796936215,21.7898141828085,22.6243703053417,21.4033647470374,14.2560418543721,13.7072253306407,14.6838221880585,10.6166803444456,10.5669109101287,10.7664770671652,11.9256850429091,11.1144276528669,12.1266351053445,10.4793640223676,10.4810774050754,10.4782954128099,12.8784006521463,12.0388999211063,13.4256195433028,13.6253157388441,12.799442077292,14.2684127966464
35220,14.312995795218,15.1516016081459,13.0965997843841,23.3820813946431,20.8382391362369,24.7034460860176,15.1403463640292,13.9737176488877,15.9359999138253,11.5150417104551,11.3327980717584,12.0452106950189,12.2049291771891,11.4431149383004,12.404841011689,10.3790971459672,10.416670985316,10.3493776601795,14.4401647955648,13.0978918951296,15.366183645821,15.479621229172,14.3311331178223,16.2252568189531
35221,13.9537872016054,14.8319849208975,12.6575729774792,24.0485127362314,19.7546902086923,26.8939823383791,15.7891857498081,14.5359356501931,16.651001987031,11.3111111659856,11.1847281680481,11.7307182460849,12.2129909503763,10.5259662221641,12.57302397931,10.0868504440907,9.72286862973377,10.2870914962794,13.7915030684095,12.8560691997126,14.4632661364787,15.5259574497453,12.9703369396307,17.126945817621
35223,13.6069078761839,14.4461326103353,12.4275341860004,23.1641331215028,20.0243371323812,24.7277802047373,14.9823211083301,14.1916806289773,15.4566417648749,11.6372231202646,11.2264289657753,12.9426091336832,11.6187059145608,10.7459244783942,11.8958313063557,10.0899007721068,9.61532343929224,10.3665511524416,13.7618086888334,12.6180821977527,14.6119429901639,15.0472859181915,13.1802935384835,16.3284957944178
35224,12.9650116122135,13.6704670061944,11.8888627664028,22.5536008202938,19.1412460086689,24.409687315158,15.0796978049698,13.0731640692304,16.7663730477147,11.0329148399351,10.5941918153817,12.2748965907143,11.5219780700902,11.227677524762,11.5848494396169,10.4799948831295,10.352212093195,10.5824423359225,13.0982764290911,11.9404337832524,13.8408986985775,13.5233895875867,12.4182375660148,14.2403900704616
35227,15.2096358145853,16.0905151372938,13.8473769581712,23.8247604926157,22.3304160381922,24.4849506010285,15.4163615271027,14.1719959516307,16.3140939401281,11.5458048089924,11.3816801957693,11.9899216881691,12.0156214911169,10.8937322669401,12.2128107439719,10.2484237227215,9.93483075706626,10.3998963937684,15.446870773329,14.2463429702198,16.2612739687394,16.6276417964864,13.9708438717387,18.295867828675
35228,14.2593815767029,15.41335066698,12.8472711263223,25.9615730577363,22.0194032277817,28.0787453975552,15.1044838186399,13.7119895674924,16.3985352052875,11.3390985848738,11.0918888868542,11.917097678588,11.4929711408583,10.595673932758,11.6480462461196,10.4398972424871,10.1525467240593,10.6516927755498,14.2676540544588,13.036452853019,15.2949136446838,16.5732373982972,13.9022531261086,18.7756108208977
35236,13.8860891528153,14.7192540125645,12.6867622803645,23.9546141082417,20.5165526550897,25.6709143408443,15.236707001714,14.630762142791,15.775576606384,11.0860184151805,10.7818037971286,11.7470340266344,11.0596323841112,9.85480265613514,11.3874874629029,10.100863123077,10.038649002853,10.1455750197485,13.7663136481663,13.0796354836272,14.2198414428459,16.0295314413511,13.2874126315124,18.0917230907129
35238,16.0184655580613,16.9545227088892,14.6408284266402,24.4770082241885,22.0852158156841,25.7196601422807,14.6251360459762,14.1710315180343,15.0491571874993,11.1520978090327,11.0833214045787,11.2568924229675,10.9710400435889,9.82068856277554,11.2495266840221,10.6624842368506,10.3468974019938,10.9126166817446,15.9997704775443,14.9783729896656,16.6479066355566,20.5103285390602,17.1131478417205,23.1255285786088
35239,13.6161637817235,14.4905800977048,12.2149595727264,23.2174130261062,21.0256112775421,24.0065964168043,14.7202299688271,13.5208661431201,15.5507015425792,11.3146382529321,11.087128437064,12.3585510705872,12.3982674305079,11.0682248464312,12.7397080301399,10.8534332842799,9.8416878243128,11.2689221117285,13.7780399870115,12.4936146971563,14.6090183835009,14.5602980208958,12.2679081967157,16.1297812538451
35240,16.0445476898943,16.9867173991949,14.7236808799805,24.72349028804,22.2329135030993,26.0079002601278,15.3928142914933,14.9005926516512,15.8663052159481,11.5695699331259,11.4451996260173,11.8575450516083,11.3562558011802,10.2089818882977,11.5816257374092,10.3807461589263,10.0992157033279,10.5984666859851,15.7757060762063,14.9311051756441,16.3813638723242,19.1448453967474,16.3171888114676,21.0665473540749
35241,16.8443243645403,18.9610462477663,13.9267235806282,31.3291992118575,24.9603975857128,33.8300003520167,15.5721447796152,13.9469862161992,16.8209081037802,11.4113206149925,11.3858692252178,11.4676863760894,11.8526766959932,10.491309839656,12.1787829987154,10.6841172713318,11.1086677756707,10.3865153105912,16.1214872292245,14.1664332902715,17.5380619222316,21.294297259338,14.5325204482416,26.2891570913167
35243,13.7446411131074,14.7349807797992,12.3538017164427,20.6476273984778,15.9674532501597,22.161045494161,15.806204865378,14.5740640550387,16.7713018724572,11.2618630688567,10.9533678792135,12.2682834837175,11.7420378316682,11.233159069091,11.8805755407789,10.850313318421,10.4236432800568,11.0688424543196,13.8371999547746,12.2730883953767,14.9471325558317,14.659452154018,13.1627337285151,15.883196370427
35245,14.6563903352774,15.5316140200362,13.432510021033,24.2976655606068,22.1937820327585,25.167237091205,15.1077496870812,14.3180829067329,15.7259204186455,11.3837226984771,11.3510185382794,11.4858841359523,11.7683174733887,11.1401439205074,11.8908159726523,10.3891296157722,10.2728297824612,10.4721313987446,14.8819222515107,13.6864065152454,15.7495020176022,16.1055598973512,14.2453156363656,17.3769301936364
35250,14.7637518156998,15.5151185075671,13.7853779839331,23.4448004932027,20.2508698364506,25.1444699960408,14.8577511272167,14.6489501127643,15.0684152423275,11.5577535343259,11.6416586497412,11.3376487128887,11.846602310625,11.22532923534,11.9768883254226,10.5638073985549,10.4505629023648,10.648264742948,14.8561618625055,13.9704679977153,15.5441746594885,16.1365648123623,14.5780168373328,17.3125584468192
35251,15.0831028071342,16.2545489934013,13.5645131666994,24.2629917404125,21.1003368077957,25.7953069730502,14.7757494582987,14.4450127426259,15.1047006248832,11.3450489311457,11.1165306288338,12.0835039760093,12.0660543138938,11.0923584909443,12.2641430317861,10.1122442116154,9.90099425944896,10.2613910421165,15.45336784467,13.9379792776146,16.6136716698111,16.4332868944003,14.1286057543973,18.3369097509739
35253,14.6258388200735,15.8356713331041,12.8455410642618,22.9434356336082,18.7971291789784,24.3379821489245,15.5284123361523,14.5472660672917,16.3718610021483,11.2911804120353,11.0535996543308,11.8804502085956,11.3641997527089,10.454546750751,11.6521273379977,10.5753092387051,9.9283286884275,10.9173934167989,15.0590538562627,13.2874713536894,16.2764865286949,15.4115382588361,12.8195853291651,17.3375280055708
35256,17.7252935910264,20.1815704757823,14.1018709092224,28.3369744876675,23.2076337978959,30.1535915281034,15.2736156906396,13.219236885779,17.7695779764537,12.1510714840871,11.253762293019,13.5446227522204,11.7433575711269,9.90044424046174,12.0607398831505,10.041765818175,10.5281935585566,9.77762279229719,16.6912737106284,13.5593673681898,18.8458141815739,22.1545605050504,16.049365836327,26.5124735825997
35257,13.0766112386725,13.7531567414351,11.9785638485021,21.9843162823957,19.4132300862366,22.9454698165021,15.308150166055,14.0684138008208,16.2234788624686,11.145227485624,11.0474531285356,11.516291070916,12.0355297810513,10.9641133523299,12.3301731845934,10.4474139439478,9.9076014757285,10.8147674801198,13.2113750488664,12.1314028380829,13.8331888878044,13.9322957351109,12.5564971783333,14.8990768312631
35263,15.3487252533545,17.2827626845382,12.8209435382355,27.4775043641609,21.7298834872606,29.0164121143803,15.8017489383296,14.6598770757382,16.7687944480909,11.0095981340437,11.0806528363123,10.7919553300075,11.895833733453,9.60362920744761,12.1724831578574,10.1025422189438,10.1583513251541,10.0652145251084,15.2202567154086,12.9518728976231,16.9748644634794,17.3052300560222,13.3576148200579,20.3925694542983
35264,14.5217323992429,15.2422132683717,13.5056430104267,22.6685789811514,19.9382754389074,24.2776648771566,15.4452086317739,14.6412952269308,16.0152146639892,11.7258204557476,11.7161514990075,11.7555878228976,11.9627437753929,11.1820108749388,12.2197326026316,10.813080658708,10.6837888632792,10.8805897489548,14.5793156401323,13.8641728569073,15.0984215033232,15.997894647955,13.5170698629699,17.8743738114452
35265,14.4597510821301,15.275484285834,13.1739143167177,24.4905457976811,20.1629704350816,25.9588435825695,15.2091196756631,14.5995642437103,15.6549506297443,11.2644444593925,11.4737840314979,10.7173287999582,11.6214620083409,11.0988386565225,11.7424594552945,10.0318320485175,10.5111753250657,9.74079157170205,15.2312928739723,13.5698476647856,16.3031479456475,14.2431692944776,13.2209305188989,14.8705556243348
35266,15.3479593761649,16.4425324343698,13.8432453533219,23.6430019782664,20.7170863347491,24.8224947211549,15.4683843876477,14.4947922739613,16.4800700629596,11.9562314741765,11.8202772860473,12.2975874406784,11.6203311086451,10.4012673322348,11.8369802659206,10.6782752168091,11.1895149836192,10.2416348552494,15.0212140451342,13.8767480947301,15.8773916057747,17.8190770107934,14.9024201736787,19.6889879632865
35273,13.1297770587419,13.9616330688153,12.0701383069972,23.2354929487128,18.9080823130261,25.1156754142394,13.5841708791726,12.8955115952363,14.3349449206249,11.2322931384323,11.1453134339656,11.7274331503195,11.8114832474213,11.1649901376092,11.9883598846239,10.2472622186034,9.94493373913308,10.4330745944434,13.3365060476804,12.1641417684423,14.2649638326277,14.2228927094943,12.8223247087403,15.4545491097885
35275,15.460602776529,16.6291015671533,13.8555653097261,24.417328601171,22.166100732467,25.3889130651281,15.3200750049503,14.2196339614962,16.2008526240983,12.0114582435474,11.6786552036515,12.853668437881,11.7996991777829,10.78041845613,12.0368546443339,10.3323703529995,10.1526843249083,10.4561049319815,15.4521315633646,14.0941517317034,16.4771881184572,17.8582219405945,14.7302742611257,19.9209172554918
35278,21.6796049236116,24.69491658676,17.7132034850206,30.8190266314227,26.0749651503163,33.0099158743101,16.3899685051219,15.5021752922494,17.3517796787543,12.2443651097992,12.3913425183651,11.8992014383261,11.3675404195184,9.78575582829497,11.8220624155546,10.9500845615772,10.6823868726745,11.1491671149923,20.4523220395849,17.5800471695438,22.6496451824675,28.0183262834639,20.3147832412354,33.8327907353788
35281,13.8211041123942,14.4372556641974,12.9779687639961,21.3299910189779,19.6757467456035,22.20072620607,14.2330425868408,13.8745561214115,14.5220446559386,11.1828827731328,11.1556780594436,11.2375333576423,11.5042959911687,10.315955636308,11.791527810276,10.812687864606,10.4493927553548,11.106756670382,13.7417104018916,12.9663383295035,14.2912804501978,16.6391526677313,15.2116147438609,17.718068835739
35282,13.9571479470984,15.0054660617815,12.3748779211638,22.8051342738865,18.1801938905386,24.2021612360245,15.270071407018,14.3058143693828,15.9207044540439,11.3095975725233,11.0806681452231,12.2165303100126,11.9314890443952,11.2648221475699,12.11029136135,10.3467292269541,9.93842672333757,10.6315489255897,14.2129318632909,12.5274239714146,15.3661095418119,14.5919402117531,12.9619708430618,15.5149463626183
35284,14.6467305927048,16.0860349462875,12.9148581601087,23.8872304516577,19.5562952765404,25.944385395804,15.0726896477463,14.1154370448142,15.9602816970921,11.2080595593188,11.0153991860624,11.7596899798586,11.7312614511915,11.1604615820558,11.8232962716219,10.4428058806865,10.2842440387284,10.5696642734362,14.7021598691663,13.2256082149469,15.884401378296,16.1543038973869,13.2961321088698,18.7439950584443
35287,17.4976794001378,19.3783758934996,15.1500695983595,29.5741490686895,24.4183543736105,32.6212399386624,15.8665972276462,14.4022457661352,17.2540909047621,11.8223943182118,11.4725642848088,12.5901469319681,11.7943878083813,11.8276893769492,11.7902500231138,10.7807942111991,10.5601198475194,10.9007413522948,17.2268774696221,15.7189364501534,18.3818568445469,20.4431945008161,15.3806071878779,25.4927935323872
35288,15.2259106822824,16.7503231867104,13.3445813007084,28.8366824304059,23.2212475236041,31.7883352410898,14.9692826752582,14.1990796457771,15.8057617659317,10.9322900763281,10.8996153602053,11.0017083962474,10.8401875902509,9.47516615247464,11.1664773479533,10.2138177323284,10.0210137813199,10.374676391058,14.9678617088848,13.5152074790772,16.098761866535,18.1263209903626,14.5464916691167,21.2334660780788
35294,13.6078503375691,14.4269162722789,12.3675876707104,22.6154162221748,20.9280206073855,23.5111049646393,15.6452735430507,13.8568918941869,16.8210977864978,11.1538202001848,10.7576945050202,12.250806950678,12.0348705557029,11.1675330000036,12.2673237779197,10.5571956375749,9.50338441972074,11.1852797380524,13.4875916728134,12.2997405983864,14.3303173140341,15.04192267495,13.6551272420766,15.8321231873865
35297,13.0517013949155,13.5908068173801,12.1860892359049,23.1780671111548,23.8380344371896,22.9675916984748,14.8104824122382,13.5952139388078,15.7795480938161,11.0925279816807,10.9430119980338,11.6761824161197,11.9346103096322,11.4060230370712,12.1016733505233,10.7159263068297,10.2856985094643,10.9887378537638,13.0957778084372,12.4060021529943,13.5011061872707,14.1257805698531,12.6149956808378,15.1944023342379
35299,14.0086922057144,15.2210708903532,12.5350402700997,25.6952025695675,20.9110807661441,28.0832528843658,14.6087507843255,13.5476684559823,15.5814968061467,11.1146149089227,11.1268070004266,11.0822290772871,11.7125838224497,9.96544531659898,12.0465622227516,10.0500781042045,9.99921808728761,10.1055033815723,14.4720346438295,13.1199718781332,15.5671353465027,14.6166276142665,12.3455090443963,16.3233629186137
35306,14.80676183116,16.0479878685213,13.1186368400187,24.3712350137975,20.3792495861887,26.0967004718156,15.5597452437018,14.356293457861,16.6285115767065,11.5629643178854,11.2506402361011,12.5717913885845,11.8751354378232,10.2479631249623,12.1048661347469,10.2804903670105,9.83738324577781,10.6120093120795,14.8615770421866,13.6020271615174,15.7887529378852,16.1229944093975,13.051855117176,18.3625865478625
35308,13.5728362175933,14.2734098915248,12.5443155759986,22.7865346292842,21.3844069659165,23.3389437038593,15.2977192936018,14.3678162386556,16.1388625805887,11.2888178668391,11.0540917476239,11.9905045732307,11.8132245104503,10.6655797054394,12.0786325445223,10.2473634570515,9.70007516577789,10.5141237241081,13.7507170298316,12.7516821265061,14.4380952463168,14.4582535068169,12.8109032493812,15.713042231863
35319,14.7561096502137,15.6026393727255,13.3838574112292,23.9851453741519,21.5268680639615,25.1914514884933,15.1644589051585,13.581192811525,16.0055861199276,11.9736728743394,11.6834469772232,12.9523717046634,12.2024416832216,11.1030750134751,12.4031079493134,10.8461880890071,9.81711253890273,11.450309300377,14.7940161458445,13.5319750573995,15.650317805267,16.2235269396408,14.488013983947,17.0231547804227
35326,13.9590428975377,14.9981513647624,12.5084810453599,22.80598749317,19.7839366711891,24.0385659818011,15.4671741090145,14.6814889325755,16.0068013676218,11.0936670340702,10.8740496634246,12.1296092119192,11.9462905079975,11.1026535053359,12.1213243589949,10.1644211901451,9.86890544434439,10.4330242390302,14.2645498948016,12.8427855854455,15.3351627946818,14.7405047384016,12.8389177157199,15.7548745988811
35327,15.9118691816151,17.0410309061933,14.3571648416839,23.0413321730294,21.2179655334752,23.7961459561367,16.0089645513163,15.0736848242156,16.8341576292197,12.1210854159257,11.7870014124715,13.5718758423886,12.1403224410598,11.3535376210026,12.2931311268125,10.7538196854612,10.6024761745517,10.8360680805424,15.9277541261004,14.8110268413788,16.7556855428863,17.747079355553,14.3510032805287,20.3416149884181
35328,12.721962352291,13.1221993154142,12.0934719536154,21.3985834431512,19.5047531717863,22.3540536590062,15.5580058687993,14.4622132492708,16.6701575965845,10.8296135217724,10.8696989121585,10.6884474799329,11.9494777630782,11.3847238369542,12.1228531282584,10.3457074028707,10.2275416312227,10.4481241764471,12.7246558586649,12.3100931772968,12.9684361937771,13.8091763549292,12.5972196237306,14.618910321634
35331,14.4877592464044,15.2845980580062,13.4039924695806,22.7570330378873,20.292850671774,24.077802959585,14.597306838611,13.9817810066896,15.1224392042897,11.5001789475492,11.4949797187708,11.5152737357241,11.9587082633828,10.9428083747206,12.2322688596404,10.4837084960342,10.4031348338949,10.5368867903274,14.4326484271336,13.2061696667357,15.4055961660644,16.0781077666751,15.1468087570967,16.6550658417325
35334,18.9412026621934,20.8095709098384,16.266718030045,26.8710008449523,23.6526213499988,28.3300774066042,15.0952131591488,14.5526887332909,15.6537698883756,11.9263729419787,11.7315132629028,12.4485897499194,11.8248697296094,10.9805342642267,12.0045763852916,10.7846747860636,10.724405575443,10.8451884148769,17.6829831298568,15.7858850556757,18.9543039446083,24.4056873309706,19.2694450743211,28.031397336337
35337,14.5874586611188,15.4804558913533,13.2800460159369,23.2285912206611,19.9113382822871,24.8115816665472,15.0596843456925,14.0741341689307,15.8935276693661,11.6150500875818,11.2204884324133,12.5608558711123,11.5494941789475,10.8440727993169,11.6928570560758,10.2263010515057,10.2118608400613,10.2327513510216,14.7926513188814,13.3646471341814,15.7942154757704,16.2949237236971,14.1885052489936,17.9406269252727
35347,13.7550378247486,14.6940105850633,12.3217711176726,22.7285732164801,18.5614574763455,24.4428411514609,15.3837316702638,13.6178395337161,16.5160142788038,11.4712131112663,11.1058955908497,13.1176210587953,12.2358268353558,11.6763270344165,12.4061068242386,10.6731939336901,10.51792591648,10.7480132889554,13.7537267567038,12.3530145454236,14.7153785458653,15.0480222691942,12.8565517869221,16.4801678665295
35352,16.6757496953074,18.119155966336,14.7659903236913,25.9855779093399,22.4018178295538,27.6478793865516,15.6109499596593,14.7276215010712,16.5124347457386,12.1522966596043,12.0770812393828,12.3360870920851,11.6118652695779,10.6691748125452,11.8327280060611,10.5019023179882,10.3069846631964,10.6845924637048,16.3626143480916,14.9035870414752,17.4356665486359,19.140005602821,16.1049692401439,21.3875976564327
35353,15.1156508087265,15.9319501346252,13.9993145904385,24.0295150613289,21.3210651209476,25.5538464090707,14.6803916788833,14.5774283059092,14.7729328028789,11.2560743246986,11.1999804032436,11.3832661622442,11.6118988586494,10.4595071350894,11.8626035724983,10.5581036648544,10.5413015090663,10.5730727708157,14.8476877904565,14.0850664390768,15.3711305509009,18.3006123530647,15.6764919772024,20.3909254432581
35356,15.7150222142005,16.8723662825753,14.1812638645874,24.6912320066946,20.5285394083296,26.8628116643172,15.025279151182,14.5819064150381,15.4090355086456,11.7669944319981,11.7266485098898,11.8548070405764,11.9646133230009,11.6506157174923,12.0375785779967,10.4997533258194,9.87823045709614,10.8955126399984,16.0890256401016,14.4793216434527,17.3727595094457,16.605924610808,14.7822703478543,17.7920936413268
35360,14.9085191310783,16.0532485051816,13.2987897893264,26.5802875751112,22.4716986224427,28.4017735015492,15.148926878506,14.2189070032132,15.9043595219846,11.2185826525975,11.1829769130582,11.3135469592914,11.7791840761322,11.1221261519295,12.0056005669833,10.4977829679678,10.1215480040254,10.7813121742381,14.811427548122,13.6661766092651,15.6057530728178,17.212130212361,13.9935171927711,19.5715934443475
35363,15.5871294353495,16.869797674587,13.8135065729459,25.0688074145674,22.4616758059676,26.1106350887418,15.6488477445352,14.3815013452373,16.8289667539401,11.3172630340204,11.3731586262088,11.1638586677662,12.0761251566179,10.7604094560624,12.352504508485,10.2067650255404,10.2222255826504,10.1965451656709,14.9715724843991,14.0042352733144,15.7215069930931,18.7407412023047,14.7881472897462,21.3405259868987
36005,14.1256713070219,15.1458595434304,12.7132675504501,23.7751506322524,20.8852949966768,24.9704328646427,15.3880317818751,13.8927703528316,16.5592301637576,11.6591707849592,11.1998948932092,13.0052042165576,11.8580816789152,11.236228566168,12.0149137910305,10.1278887755619,9.66835478541634,10.45158373069,13.8590642233828,12.52039783142,14.8033152934396,15.8072046319386,13.9182515664354,17.2467686809334
36006,13.3923237677218,13.9446402955426,12.6321860806244,23.1277869150955,20.7902609525534,24.6248202978527,15.4454999606085,14.1700843332403,16.5059136870454,10.8397236838113,10.8877344641189,10.7041769389202,11.3259225296214,10.6619599180301,11.4755255029805,10.0808559523849,10.5004611204497,9.82661500566868,12.9831090622188,12.2650347630135,13.4853442613061,14.9969447301776,13.6814511180768,16.0643766833358
36018,11.8296327755631,12.2887124555291,11.3086369200493,23.0435929359829,19.6218293025698,25.0833038619345,13.5541140021407,13.3587497476269,13.7346344375209,10.756766763403,10.6848692961095,10.9565174456902,9.96775104118354,9.09710340875929,10.2948858118362,9.62049502392807,9.70151235188238,9.557415106553,11.5643501324523,10.9117783297739,12.0785096492013,13.2865824768555,12.4940098588158,14.1925883906615
36031,12.0181403905557,12.6662674194067,11.1583675502495,21.9888473802956,18.659519345503,23.5954911840775,13.9243282808959,13.0225104236081,14.6076769725529,10.8087055209074,10.6573286836652,11.467411236519,10.5342134642779,9.48056667949628,10.8808040290708,9.8122931925613,10.0021225298772,9.68402993565876,12.0873729374294,11.1396937057751,12.7661302021108,12.6024495539156,11.5131254537628,13.5325383557408
36034,12.886011707343,13.4926195028356,12.1199320464748,28.6276206288936,29.127298596213,28.342322267475,14.6863460284027,13.2327430527477,15.4878806286723,11.0828820790996,11.1112507913241,10.9802148237918,11.8618516763031,11.1738245398903,12.193065054163,10.2622855875934,10.1615117101297,10.333437259566,12.5570482835555,11.734124047313,13.1976690473181,14.564368663335,13.5751360437795,15.4118085633507
36044,13.3869561590534,14.076011085405,12.4348230210089,23.2758979916514,20.5583523754403,24.6182816859989,15.0695769627709,14.4314560043328,15.6203811188277,10.8760383042865,10.7901293582363,11.0521595193667,10.9640187588506,9.85312365646035,11.2897372386733,10.4539190347448,10.1144243403165,10.7021637533233,13.1880713437006,12.166277423996,13.888120803599,15.0917380272977,13.9145786184967,16.0453496872282
36045,12.2248152764342,12.5644676940451,11.7112941524788,23.6090468688559,23.501774214779,23.6843357896799,13.8418393499198,12.5742294988511,14.8623987035064,10.352512197814,10.147639674456,11.0755273975792,10.759195907263,9.86672942338967,10.9446012265337,10.3744720161054,9.51437349281856,10.8795365054222,11.9447903528219,12.155027937366,11.798411373559,13.2461623004589,11.7762532321397,14.1882455630282
36046,12.80584639513,13.3975808982502,11.8678866191926,23.7410164423715,19.0793392230822,25.6100797432299,14.5571048636657,13.0985797944642,15.8524837892525,10.699301376947,10.5387001010787,11.0258713975349,10.9551977956925,11.392795284189,10.8706898873834,10.2378077879502,10.3002317574776,10.2107464010635,12.1193823939459,11.8481456452151,12.2858623559734,14.8944789473678,12.3415735035369,16.8285269372159
36063,13.429336669143,14.4738516732099,11.955233982564,24.4715535314309,18.4633030964163,26.7145804573139,13.8491421304473,13.24693562564,14.2557903089466,10.9491063936975,10.8860205930355,11.1226519394926,11.6731891989676,10.7451821139512,11.9427956386541,10.0311431819125,10.2533104701632,9.88498153330072,13.2034884670944,11.7645487928046,14.1862125154486,14.7913021863621,12.7080269925216,16.3983024917965
36088,14.0304093480945,14.2802371816171,13.6837946742966,22.2869559692559,20.202665222668,23.2221092209924,15.4670528093473,14.9595875911318,15.8867762219881,10.9225776539637,10.935445649507,10.8921012028117,12.8194692243213,14.2627596205024,12.1964423952174,10.5728423349728,10.9651803087674,10.2683661405047,13.8151632835371,13.3567705610446,14.1289534148267,15.5356415540921,15.0973007267049,15.8702251925967
36093,12.5371477541038,12.7995855273028,12.1758395866599,23.2864039284481,20.1133684498137,25.643840815799,14.4932704253561,12.9272721004486,15.7019526438197,11.1998385153177,11.2442301952353,11.0588126319021,11.3089744881881,11.6418984338057,11.2311080476212,10.0096416258962,10.5548121010165,9.74342215357614,12.6600928704667,12.1274105074899,13.018205909278,13.1612995383428,12.6326443916742,13.6719453017161
36159,15.4769998876061,16.8855753517106,13.6279597316594,25.1657599201785,22.222603215386,26.4468732939738,16.3795349058325,14.8675461261912,17.6586255848735,11.4568506889873,11.3489536516192,11.7813948363381,12.3640256664632,10.8594218175366,12.7504967164126,11.2666046671548,10.5133199605882,11.828096479546,14.8316211582003,13.0493023948886,16.2551395047581,17.3319763206435,15.2161289564144,18.8446270323687
36171,13.3171614737715,13.55317674263,12.9736532771722,21.9577158835485,22.1801710215572,21.8293361460574,15.110081318351,13.8758956269114,15.7908230004399,11.0919541421558,11.1280084278927,10.9574857752744,12.260084383951,13.0838584004743,11.9985567352698,10.422081127834,10.4960828292238,10.3452740340759,13.4037176654719,12.8963917820009,13.7348032999349,14.0140668820547,14.0929481906508,13.9608721775276
36202,14.0960296955994,15.0543228159934,12.9084421921933,23.2016343234384,23.0529715447007,23.27997570452,15.4203301549058,14.0754619735449,16.560052320817,11.3352296611631,11.118142335871,12.1015845110298,11.5791798207314,9.70478472077909,12.1367040292728,9.75961943630509,9.26174254876819,10.0823641935704,13.6636663322379,12.1577465190741,14.9994862575469,15.9513652340191,15.3954551659544,16.3420199200085
36228,12.2697006196576,12.9969008978687,11.335605280395,20.4643366700754,18.2101135116541,21.272181799627,12.9894135634271,12.3723343690556,13.5533154208981,10.8785595900889,10.7137583436004,11.343055514399,11.584746103018,10.6753074762721,11.8717721509381,10.7700227967431,9.36868995959737,11.83774338264,11.6717255607774,10.9995033161909,12.1296716311538,13.4073653497575,12.1110849921863,14.6154228473553
36241,12.976823941489,13.4499362644521,12.2946123368286,21.895678283015,20.1023276871845,22.5904645924564,14.7914104846621,15.0636346501686,14.6101033481337,10.9830779216649,10.8942906184987,11.2724191172186,11.1585219227575,10.2763372102217,11.4061994886855,10.4472740555732,10.1350919755298,10.6211200187724,12.8855254360253,12.1807524867195,13.3886151085508,14.132490802976,13.2583866166871,14.7469262480564
37003,14.8439670429669,16.0096832188476,13.21149853369,26.0282012067229,22.6485063025248,27.6614548688359,15.3340615752736,14.5347320078704,15.996765691562,10.9130695904156,10.6900982341591,11.4408295776151,11.7643394147436,10.5356220555327,12.0741340055161,10.2389431946286,9.91180613321747,10.5306890344554,14.7718819812516,13.520994114085,15.6225429339986,17.196153411801,14.1792037330353,19.3931580109564
37006,16.4471988414587,18.2043220502425,14.0333569161937,27.338118265075,25.1934058835506,27.9295436151673,15.8502481936485,14.5480229561334,16.8704414212031,12.0683318985616,11.7467372669598,13.3137376058462,12.4865621564184,11.5874941324102,12.7189457044578,10.4759946960163,10.3371754158954,10.5455052624254,16.1137461653514,14.2804230456603,17.5397859683184,18.6778521775234,14.2403817265341,21.7499471051314
