CODGEO,mean_salary,mean_salary_executive,mean_salary_middlemanagement,mean_salary_employee,mean_salary_worker,mean_salary_youngage,mean_salary_mediumage,mean_salary_oldage,gender
29003,12.1154109680797,20.7743882857539,13.0971037889847,10.2881325443613,11.06467209864,10.5099469649273,12.743266992,11.6733873554501,2
29003,15.96725884659,34.0017692047203,16.8436085009906,10.713271433485,12.249614846503,10.4226243009739,14.8612678108776,19.5826802862779,1
29004,12.2057926065648,20.1778807477938,14.4658722443278,10.733238040748,11.1411033940573,10.2758816875945,12.239638215664,12.7987285894969,2
29004,13.9218730348759,25.0638802323736,15.7843810433575,11.7448089446387,12.2475091802037,10.4252576702926,13.7018850068858,15.6563108429856,1
29006,20.3735990711669,33.7666103862715,17.6943318630605,11.1419645842765,11.6543026012239,10.701728807379,17.9579687210563,27.4729944119833,1
29006,14.7257586453355,22.9404109882522,16.1414196173779,11.3972596297793,10.6036700141498,9.85335088433232,14.2786126450343,17.0757927951822,2
29011,19.7869350705379,28.0118608731944,21.1471465215791,12.6663392071075,12.306279228889,11.3862936527306,18.1716555121762,24.6332337628541,1
29011,15.6287064667911,24.8930065970512,15.38183785618,11.9472068473085,10.0408177245533,9.96842928378081,15.213613136183,18.2700561364888,2
29015,13.392557074041,20.4911163348743,14.479019799064,11.6756259987311,10.0732361626031,9.59099074555886,13.7241293563323,13.4369997106668,2
29015,16.2996977560168,27.5419207529047,16.064627878411,11.9870719947841,12.5529879876297,10.2696861167405,15.7666559807291,20.0614853367507,1
29019,14.8101725040798,24.1115669894148,15.1047401822881,11.005145169788,11.3895351811673,10.7391835499993,14.5533731416923,18.5336911638206,1
29019,13.0774551080995,20.8205596451711,13.9404896356362,10.9300076619095,9.69892791519636,10.3859725663643,13.2619056072072,14.5099739387955,2
29020,11.7057562160629,19.1178225433274,14.0297211331857,10.8337314015304,9.5092189254691,9.04674090824491,11.7455287572536,12.9618592688975,2
29020,13.4380112645211,22.0347162048313,15.9053278683278,11.2187871645239,11.4145632449197,10.3166292019168,13.4972248083609,14.7206971044339,1
29022,11.3801484893269,15.8830751754811,13.6679868945843,10.3595896147871,10.9802349291496,9.79341431378373,11.5548324423429,11.6267663559718,2
29022,14.7058339686954,22.5351515829226,20.1074247711433,10.401870404744,11.5722453882316,10.531840907966,13.3540126232198,18.2944154978584,1
29023,14.9352697204643,24.8443840703297,14.4042780881334,11.1078547192184,10.2131677372879,9.59889853547973,14.3570419745161,17.5948839316793,2
29023,21.1948019825807,33.4874237473627,17.244860412596,13.3152967703068,11.9895083174373,10.4402362735267,19.783226018386,27.4484872113033,1
29024,13.4177429556128,23.655080124241,15.3542962274153,11.8259866005554,11.3308079992897,10.4373958906809,13.049634386951,15.7643707182233,1
29024,12.2254643617875,19.9713554632873,14.4161487436105,10.8788480096375,10.525622376158,9.89990922129323,12.0226127644048,13.6061958507166,2
29026,13.4533341285759,21.8445187577935,15.0910799957786,11.2682211348646,11.1460955954213,10.1538352663813,13.3716260158424,15.1325933443166,1
29026,12.2348926564332,25.0033464053233,13.3755027789737,10.8657827225713,9.7578329635825,9.60679329413596,11.7537359376615,14.2622419765486,2
29027,12.1586684300604,19.0337306710138,14.1192880937979,11.1009905587987,11.1099399144213,10.516676516896,12.1554631075234,12.7621179701015,2
29027,13.1803537900537,20.6609400525007,15.4416192097776,11.1692145923805,12.2213180769983,10.9109706596226,12.9889487583802,14.3132631142419,1
29030,13.7478527414795,24.3113710390229,15.4050832840138,11.210937653085,11.4779887772258,9.7617870745562,13.9622642843178,15.0352671868858,1
29030,12.0049224291332,19.245300400992,13.8795983055594,10.8804688509804,10.0891470618442,9.74940015119333,12.0019761778869,12.7636080148258,2
29031,16.2326684604906,25.462483357726,18.3161674066869,11.6583420229632,12.7552131212902,10.5082415041582,16.1020803256386,18.1679585621674,1
29031,13.6296147278032,21.9140056403757,14.5406635197739,11.1901176274947,11.1378585622253,10.8366297247055,13.3051385002418,14.9895834600793,2
29032,17.7105793441747,34.0632713646814,17.8506462150462,11.6016882596615,11.7223072556628,9.58963157385148,16.1583283556492,25.0080406376494,1
29032,13.557745556708,21.1891042229069,13.8605870462245,10.4298599226327,10.6072763422674,9.81093805644272,13.7439499653909,14.7230113424667,2
29037,14.0822067756945,21.8895721138233,15.0368618835065,11.3614077850368,11.3702501425977,9.56719892593375,14.083062350835,15.2637248232098,2
29037,16.7869037213332,27.2633905372856,16.1141641087055,11.6781757576659,12.1184115122751,10.2823123015337,16.2061726245763,19.6179926930094,1
29039,13.0902131563891,22.1484285084885,14.4241384718892,10.9898446431364,10.160916061391,9.57666492255847,12.969669763893,14.4740557050506,2
29039,15.9530339805498,29.8280342466185,16.1555123961752,11.2141256752251,11.7476380183385,10.2064717529343,15.3296572246664,19.4217325821852,1
29040,21.4793104164346,29.5867633391641,25.2893378002397,11.0399779494922,12.6954519013487,16.4087841059711,20.3354754792381,25.0475238534535,1
29040,14.4940985886996,22.7832413134781,15.4829544088829,10.9213270189717,11.1089587350743,10.0391812693403,13.6049351424717,17.580112461687,2
29042,11.8926380145167,20.7128051210882,13.4025094318115,10.5615806967822,10.1150040282732,9.71681336029411,11.7775315429695,12.8575889874621,2
29042,15.2639490907752,27.5938461046343,15.9069319310893,11.2173171277699,11.2639128457443,9.88789235991242,14.1659355773559,19.4238780758904,1
29045,14.3229781383089,24.3038130006507,13.9447252413933,11.8993047317535,10.4483933860905,10.6809674810347,14.1312379150119,15.840043713392,2
29045,17.593203027856,29.6492186934814,15.9129369154108,12.5809024116372,12.8904540202149,10.2240099793387,16.3853783418586,22.4045864144833,1
29046,14.1489815147622,26.7953624210915,14.8113034257521,11.0962733484057,11.5967536950224,10.2830570928725,13.5213146074349,16.7643799948273,1
29046,12.070829714456,20.6498079128946,13.8588036745868,10.6071066177107,10.397841758854,9.77151512535879,11.786761130083,13.3603736463981,2
29048,12.3642061526503,19.9851921501587,14.6852585339711,10.7478087198669,10.7754360152051,9.98195997377288,12.2960564862234,13.2924268101888,2
29048,14.1549044819605,24.6652398134307,15.4559475625376,11.9720093243914,12.2441508843999,10.40515699004,14.1018518627134,15.62668391703,1
29049,13.696352554673,21.1731403163903,15.2198169632258,11.5424171031699,12.0911575681606,10.8518943079674,13.6681252603211,14.9278438900558,1
29049,12.7588289253786,22.2464380863297,14.2170998404233,10.9872745088368,11.3552571047826,10.2170450456356,12.6365927334651,14.310189617514,2
29051,15.6368867490596,25.5577721651933,16.4161360514272,11.7417797568517,12.3514456892089,10.4443941425853,15.2854409042459,18.0643394496969,1
29051,13.247779999711,20.1039924287133,14.5534155583855,11.4705849437331,10.7861813201381,9.91380516433031,13.2316245876841,14.2702206407416,2
29055,12.941223085116,21.4044407513083,14.6327440982864,10.9897603654465,10.6950498340634,9.39858486301359,12.8928934037497,13.7050098736124,2
29055,15.0625267211067,23.7819781188538,16.0256438824446,11.3542625990508,12.1458596232599,10.7002794706858,14.3659277711484,17.9324714341353,1
29057,18.7204729163413,31.7602609122972,17.0548250230938,11.6296160343397,11.6950325171738,10.7942340920422,16.9814987080584,24.1680955487547,1
29057,14.040191123356,22.3968323236862,14.9543136295728,11.8334369531659,11.0667836142484,9.80416432062321,13.9397773585799,15.2711353485999,2
29058,18.2612634622428,30.2182620978952,16.6100197403275,11.3053269418341,11.7243688426978,10.1767078099251,16.7637897931661,23.3768479422597,1
29058,14.0265293954396,23.4217845828845,15.3410088758761,10.9833799112078,10.3348734065734,10.0161394600331,13.6188296137297,15.8308774971069,2
29060,17.6324068522939,30.6910945220213,15.9945957084341,13.2345661540826,12.3069284972765,10.2339659905944,16.5982514596626,21.4729561320402,1
29060,13.7414527578638,19.5205126244762,15.572623226416,11.2661958781281,11.1538809006692,10.019581367057,13.7977147354074,14.8201163205413,2
29061,17.5451189746351,26.8051009016817,18.5458670678362,11.5920214462228,11.6725457948177,14.8628298524385,16.6809865530415,20.6461620559693,1
29061,14.3176381429265,23.2764497153402,15.189780746047,11.4536991977939,9.3756264349026,9.61243061987471,14.2858336930051,15.7048224005774,2
29068,13.4503530307217,21.5848695141775,15.4289313770052,11.2224046799483,11.9637578776275,10.4038859727728,13.7417009081398,13.6219735489603,1
29068,12.0856290487739,19.8371967898552,13.8227516386833,10.8634491194212,10.7339515980746,9.97455234042306,12.04681822554,12.8135412354209,2
29069,16.0725125352709,25.7892415330903,16.070072388595,11.4915017259961,12.4387937193923,10.9364294577509,15.6732615279255,19.310925925236,1
29069,13.1916401530404,20.7465925388402,14.1457365670978,11.2927246918427,9.80935655118177,10.1683198243328,13.286032899954,13.9534712208595,2
29072,13.5573410102822,27.2565486597478,13.9605153245944,11.0646742488521,11.5543557140959,9.46963899735058,13.2218368980215,15.7501112110344,1
29072,12.0993923801131,21.1717031850219,14.0819702373175,11.0712175601413,10.2019895748048,9.94085414082089,12.1027217042536,12.8409565625336,2
29075,14.10428914325,21.7463622158238,14.4100527532742,11.4379203672655,10.055359439694,10.404517873856,14.2390291538202,15.1268981317585,2
29075,17.6101116350781,26.4957965732504,19.1989873088237,11.4952650225386,12.2340973770751,12.1806959977724,16.9491772511821,21.4225594608441,1
29076,15.5616953212535,23.6589885160471,16.4970268747335,11.6220354729338,12.8433453443421,10.4511988154608,15.4923256232827,17.8239588899295,1
29076,13.3999389384655,22.7761814561481,13.474669101602,11.1782122809407,10.3333475192436,9.7853404922886,13.4761197509721,15.0316624128749,2
29078,13.23114312361,20.0328650085834,14.3258804604359,10.6852523301227,11.0033212976316,9.19106511826428,13.412601837244,14.073596206568,2
29078,15.0906385761565,22.269666638667,15.4868837494405,13.0703639430075,12.6823453900341,10.256640785885,14.8672067984894,17.4012188717209,1
29080,14.0263629980458,20.9155038034849,14.3832216751308,11.6928282956659,10.0622635662289,10.2520200414477,14.5893065320369,13.648568880228,2
29080,16.1107938049256,24.0968003933967,16.3604855057951,11.0169778744073,11.8905333890154,10.2100934994041,16.7564609450526,16.3484404302978,1
29091,12.208704407918,20.1561510115843,15.3568827501449,10.7851268250537,10.6249410525691,10.455333798294,12.2285583059621,12.5456526317319,2
29091,15.4969915838388,29.0180965648998,16.6180599723939,10.4819300303495,12.3907028941807,10.365988260637,14.5437208729103,18.3775668331458,1
29097,12.479982711456,23.234454065133,13.9838116891235,10.8583667829597,10.2584860792954,10.5058187874298,12.7559002568412,12.5285323028649,2
29097,14.4502091846897,23.3468067299031,16.4815998294144,11.3329090581755,12.0135218790321,10.4799913851676,13.7489327197078,17.4213244441793,1
29098,13.5927404275491,22.2574674275714,14.780483087167,11.011306529229,10.2167666586808,9.06040815666401,13.5511928571547,15.3296987206911,2
29098,15.4674033705362,23.9808857543396,15.7133920003016,11.5650300621422,12.8666347598023,10.4806154131723,14.9056487450136,19.4759012994014,1
29101,15.2996692758688,26.0433823835134,14.7633809896383,11.8127417516628,10.8908811310728,10.2967328369409,16.5981497236805,14.4179741866998,2
29101,17.728483737988,28.9390740453851,17.0102973421924,12.2114960552918,12.8550993557941,10.398667447316,17.2068977841775,21.4058483777345,1
29103,15.1734816728113,25.2175365921514,15.9139627657867,11.4150232715266,11.8820113706848,10.3885130049052,14.6943165754424,19.0543107100904,1
29103,13.4582086053405,22.4375488026799,14.2990589308018,11.2387413776004,10.3165845575755,10.2343607597711,13.607265552981,14.5577444167335,2
29105,14.3323360074957,27.090388461542,15.3050401759861,11.5443242506199,11.4124488469173,9.86371148414593,14.325736422952,16.4482375280454,1
29105,12.3167161920069,21.4473800153455,14.2716197305332,10.9032508751757,9.88420007051837,10.0788894702788,12.4909292466648,12.9730971674262,2
29113,11.4160138321441,18.4459213438948,14.1321478502022,10.4468621741811,9.01678945820707,9.42607971838611,11.829486735247,11.7669609824441,2
29113,13.4779291262036,24.3692620363706,16.5630801371611,11.7523738503225,11.3982584739231,11.0131691107769,13.3134424514612,15.2447650943981,1
29117,12.6943876769206,19.9311716323121,13.9685036053383,11.1059217374634,10.6071524885519,10.129443589889,12.8590101911453,13.4715149448352,2
29117,15.0362889418661,25.7702801283305,15.5567528747997,11.9055509737666,12.1314264038747,10.6271941709867,14.9669974738647,17.213888997931,1
29124,12.2788438526368,20.531443394098,13.968893443115,10.892405354091,9.95150210288127,9.98179084043726,12.4619327032143,12.9121207850681,2
29124,13.7573885937608,24.7621223114514,14.9944303779057,11.292473550099,11.2606873120752,9.73614456423597,13.4438252468814,16.2725782325056,1
29130,14.3991434256704,21.3972448156735,15.0462507667475,11.4762144905764,10.6435249971828,10.437725420092,14.3099565836403,15.6927741458017,2
29130,19.3537909125091,29.2903767210288,16.2178678154235,11.5996073154472,12.5866592589316,11.2254008317033,19.6550457144888,21.5501268769281,1
29135,16.7383985171591,31.0094099027527,15.9506971204332,11.6926035470444,11.7114866088364,9.90850374313094,15.7507450371292,20.4970434462786,1
29135,13.4529229185331,24.437007635536,15.3938896909815,11.0196437863103,10.8470995793395,10.3266537433447,13.5813061811629,14.2292488658224,2
29137,16.806801917103,24.106918092539,17.2472883439756,10.4954282489694,12.1852174268209,9.71608512854731,16.4233278381909,19.0930655682681,1
29137,15.4297411252006,23.3271534732069,14.5694101702658,12.1105497913648,10.2673492665561,10.2848585665778,15.2298635226697,16.5479861351301,2
29140,17.266931075837,26.0181882458561,16.3654945505415,11.137377461052,13.6251116200537,10.3797280037239,16.6030485857597,20.5645107120519,1
29140,14.5102212851026,20.8526266955816,14.9121511175488,11.7622159701531,10.9901601677816,10.8162279300243,14.7532542637384,14.9038108951023,2
29146,15.0028503820506,25.8639819886709,16.145062156423,11.8544288202042,12.7552059922055,10.2634682768883,14.7109629446564,17.4810804353171,1
29146,12.3687472523889,21.6510122428021,14.5299988083456,10.8277801457579,10.7790003459153,9.1911207428503,12.4645939023717,12.9586839890905,2
29147,15.2620725952518,24.3103495277109,16.1089974647223,11.6304331728018,13.3726845203687,10.4658990223441,15.2503076670219,17.232258138699,1
29147,12.8466950346865,22.1804681933228,14.7317178846308,10.7082790319143,11.741963328125,9.56677272365448,12.6527136188263,14.41130856487,2
29150,16.6484304269093,28.8712376714618,16.1757529166217,11.4273819148282,13.6598132596289,11.0089031308653,16.0971696772005,19.1397947953919,1
29150,13.097205104777,26.1244830473136,14.0763369264599,10.6809513594291,11.3514920919642,9.77283508604274,13.0854276657708,13.6963399485706,2
29151,14.1816562988909,26.0992831865424,15.6322215305493,10.8541232250902,11.0426395089989,9.94115827965548,13.8789419248914,16.9946228737098,1
29151,12.6008257531995,20.8276790949985,14.1064738770628,10.7480256855149,9.36496828904558,9.7260360460234,12.2724010598388,14.6001048437283,2
29153,13.1686626937477,21.8916044195878,14.3018179422013,10.8377031402118,10.9052700758144,8.97232275596182,13.0513441670765,14.3572250717809,2
29153,18.131819479073,31.6033137228504,16.3433860570387,11.2569506654813,12.3167375014754,11.1577434918862,16.8220254949453,22.1099082843386,1
29156,13.2385912987259,20.4457189673176,15.0446378298631,11.6469451126841,10.0316090039863,9.67803635493977,13.6453676858852,13.4574197403673,2
29156,16.2056200134052,26.8434682721499,15.7834538851733,11.8807558679852,12.3838469240488,9.96751575706609,16.0560984674121,18.3172300368377,1
29158,15.0170903556326,32.5634669447996,15.6658384070139,11.069252072495,11.3474583823077,10.1690726790481,13.4546035944414,20.1215708189447,1
29158,12.0619342493224,22.4252776019915,14.7754112143505,10.7233032303932,10.309793992801,9.9409992606173,11.9335722914448,12.9075799560222,2
29160,15.1915544410974,24.2090393297183,15.8817289443352,11.5933134179858,12.1599899014505,10.1842185881712,15.2572559210512,17.1211062927921,1
29160,12.8643086111448,20.553007581776,13.7717297281111,11.2230326513758,10.1897312306401,9.84252560423808,13.2382925973836,13.0280448825654,2
29161,15.6782973960385,28.4124892761646,15.0890844238022,11.8444154854599,12.0871231929456,10.3300804699841,14.852445098203,19.3946551219373,1
29161,12.5391926637157,18.9963201981035,14.6050229909088,10.6114157106888,11.3100172943076,9.22680794872419,12.7801211303858,12.9931235442859,2
29162,13.4893692671091,22.219833324579,15.2398290706742,12.2394511509293,11.3728728241368,9.78635441380573,13.8714871951866,14.0759412121671,1
29162,12.497720526164,20.2798653996319,14.3899004024006,11.0313818910114,10.9718551998603,10.1380432755289,12.4540919541743,13.4641292045978,2
29163,13.5430943591829,24.4844868621762,14.8036597347918,11.3441289335949,12.0900407823107,10.1114819147106,13.8798739447912,14.3547787794662,1
29163,12.4415023030364,18.9967005323983,13.7833039711685,10.9435435004519,11.4244418874411,10.4058847166298,12.3547024856024,13.6578643867422,2
29165,14.9888316224341,27.8580248763594,15.9156123866249,11.0938581553097,11.3602235132997,9.5771715594323,14.5886545631028,18.5900316649053,1
29165,12.9863853177399,21.6064754910579,15.5045972454696,10.8810960769224,11.0221804194658,9.76443754217214,12.5986756530521,14.6676294655261,2
29169,12.5642431656589,18.8418067893963,14.9456353675922,11.2836112434913,10.548658069771,9.73988356454046,12.7620703523632,12.9048953314734,2
29169,14.5154431250643,24.8538717287994,15.1280871607589,11.5992615200854,12.2833843352624,10.9030935055496,14.0272508909585,17.5413329724749,1
29170,15.7106759162764,26.6623784759515,16.7679377259691,12.2719441713359,11.3132283898488,10.0805051645522,15.4379471200596,17.7540475416665,1
29170,13.7302231132739,23.2701472403357,14.6054144311852,11.4327549365067,11.5475385050208,9.30195042263312,13.8519646883629,14.4176461765856,2
29171,14.2610476925015,25.2519923677644,16.147347963242,11.8244393568538,11.8607340912044,10.0454662563498,14.2886567494002,15.8117124498937,1
29171,12.0858258514348,18.8408190361024,14.2362420603207,10.9845217688484,10.6867509523919,10.0218702582991,12.0526742606155,12.87980924591,2
29172,12.8293776359851,21.0154911331691,13.9424275730979,11.1905820987147,10.9389874640289,9.09174732552242,12.490922524438,14.3798696147455,2
29172,15.1786436950727,26.5395711416307,16.2239506501963,11.5609446005789,12.377247642338,11.2690609830435,14.1334606358568,18.2754722308583,1
29173,14.0450727173973,23.3458606087864,15.9718922436517,11.0024299565216,12.0073797955952,10.1461028183937,13.8907176824247,15.9637080016154,1
29173,12.4169223124199,19.1709457918626,14.093206585478,10.9594623997197,10.7699865633019,10.1711561289756,12.4528735776849,13.3117983314773,2
29174,12.7721187881696,20.6771870141178,13.9907011122582,11.2188335775454,9.62654864499804,10.1066865806021,12.7262424188193,14.0214249177727,2
29174,14.1080639400683,25.058615422935,15.3522129466343,11.5986208102444,11.8376012055754,10.2499461678573,13.832049313267,16.3067518588215,1
29175,11.8842006796347,22.757326009604,13.8658124230274,10.5168873910914,10.8185669901242,10.4391190476895,12.0560937490707,11.9060923550877,2
29175,13.1296945509265,21.961295304342,15.9525413453687,11.1157069094741,11.9971250489389,10.4484369172079,13.2357467583947,14.0766053966476,1
29177,13.8485267920466,23.5242790875188,14.3629942028972,11.2644200926413,11.0355336669128,10.4792987154212,13.7127810613021,15.2328052651136,2
29177,15.896601976884,25.6254922278237,16.2229672964364,12.1156995898174,12.7552398650962,10.4178251746934,15.9861036528306,18.2030038671721,1
29178,13.0365249713478,21.5870829082805,14.9373739984277,11.0957452697244,9.13052282758065,10.3911701631655,13.2076580889882,13.6560725547038,2
29178,15.1855829223016,25.9223129271999,16.2018527522266,11.8748068543641,11.4233271007625,10.6257945245903,15.159851100018,17.3486076526294,1
29179,15.0600797578386,23.3473219136144,17.239353274394,11.8169016043094,12.2146356877812,10.4810105820257,14.6863853149543,17.6674453941331,1
29179,12.325263791694,18.7743587994631,13.6804696392816,11.1750981769325,10.5139419684533,10.0206352932883,12.564158210553,12.5434423769546,2
29181,15.460732791261,24.787431720682,16.273435405136,11.677450450452,12.3207279519837,10.3875937196129,15.2808421522454,17.5605896528351,1
29181,12.8904216954956,18.9338693034906,13.6181056722126,11.300375156604,10.931229734173,10.5449183886421,12.8531272208309,13.7779844308925,2
29184,12.7295812922232,20.2028838590117,14.6198479093234,11.14074753243,11.6035384595286,10.2139227964945,12.7746656991117,13.8164435963799,1
29184,11.3963835896475,18.3350010938093,13.6391308931906,10.4131702733705,9.94912509020063,9.94431727301615,11.4976993575386,11.7063919056073,2
29185,14.2048237474046,23.0322430821492,15.8741007411746,11.0444385077552,11.6002280963535,9.73478750783645,13.923018258399,16.8540026822646,1
29185,12.0244749419815,19.2076572499959,13.9185987605174,10.9102819483742,9.68681954015306,9.82007400359512,12.0365240323371,12.7533373346112,2
29188,13.4944109914674,24.9785549359435,14.8957539043547,10.7349492115005,11.448394852914,9.50002591189041,13.5099280309142,14.3293734199257,2
29188,15.1384135781513,29.9127955119383,15.577161095998,11.8261517303797,12.0857139799774,9.87127132333636,15.284648915674,17.1409788581815,1
29189,20.8486222191106,33.4040197507747,16.9445767209635,11.8120406106698,12.0413905697086,12.5851631375102,20.7111723368511,23.7723073227223,1
29189,15.8130421163043,25.5199580564439,14.4356547842519,11.5273313450423,9.91892099736872,10.3311534480348,16.3344746244757,16.2664843725623,2
29190,19.5976117727589,29.0058967606706,17.1224546014149,11.5980826574355,12.4803056816992,10.5889021988924,18.7675460450169,24.363725265576,1
29190,15.0492744846406,23.0992177990988,15.1557562357727,11.4840616693736,10.4560865875641,10.1423141448335,14.8454032184026,16.5035339031389,2
29191,14.1239806091766,23.7658940319596,15.727428143623,10.9410912426454,11.8511244202652,10.0335565548623,14.2350562514823,15.4929042366056,1
29191,12.3834492749903,19.197777489128,13.7073352042679,11.030448259009,10.907163489659,10.4272837051054,12.2572680377793,13.3151066366886,2
29195,15.3824618842129,25.79137963913,15.7991681997049,11.494034867412,12.1747666953524,10.8708420689118,14.9789458295487,17.7067246690491,1
29195,13.2718967930838,22.0667731112125,14.6382042289196,10.8188338068081,10.2331882979921,10.0669839368246,13.6006348011808,13.7873887908362,2
29196,12.0673513206337,22.4531284994656,13.2331936125571,10.8758194480363,10.9472233039827,9.84606132544031,12.3868760907263,11.7954951219603,2
29196,14.1256641477459,21.550480015436,16.5228640446104,11.9006501721009,12.3464053707744,10.104803935292,14.1536269351894,15.4690350096897,1
29197,12.0444585433377,20.7067002959671,13.9905100567201,10.7722308434915,10.5436044134665,10.6533352679904,11.9403471159472,12.5960633971488,2
29197,15.0451562665688,30.1081856747612,17.1672951897673,11.2948336307302,11.9046391496456,10.5648534353853,14.1225596135647,18.344339584692,1
29199,14.1338126595801,23.5275944590392,16.0353059072651,11.4086443459674,12.1133332306941,10.1946983306715,14.3335981296618,15.5789939901879,1
29199,12.4337392714524,20.6631505380414,13.8600993673991,10.9503065219239,10.3420049365546,9.62217743712274,12.6584295647525,13.0916262570213,2
29201,13.1672472915595,22.1371812462562,14.1419605075605,11.1745301550306,9.15144315025147,10.1897966617256,13.3461521686675,14.1709967877293,2
29201,15.1996724085642,24.7853991226905,15.7203485339162,11.0153268814894,12.2578196588759,10.0291504389165,15.2676943433851,17.4774773449641,1
29204,14.1456626170579,22.6714616670447,15.5316330457024,11.5019657586229,12.1808187728181,10.2577352538868,14.1457159391833,15.7974772605106,1
29204,12.2724012408029,18.7647213141294,13.3104422576318,11.0438056308612,11.14801525968,9.77863914573902,12.7154932787435,11.6954980263533,2
29206,13.5161215018494,20.482844760521,15.0083961499425,12.1103881913854,11.7330577482095,10.1360610940302,13.6223517922753,14.4604618158752,1
29206,12.0836009056422,18.9660005277328,13.8435820180421,10.9946125322412,10.4666327989257,10.6095007623865,12.3749534440075,11.8521484892954,2
29207,14.7794576791821,25.0269173311006,15.1299798991976,12.8651813715859,11.9155192432681,10.7439572440895,14.2259674905632,18.1222378975957,1
29207,12.6358869694304,20.5757063874732,14.1409534741988,10.6595989035968,10.7045016376128,10.1121973271976,12.6136669842468,13.5638589508537,2
29209,14.7335327908994,25.0129157270829,15.9248468370871,11.5781726502616,12.2317484282303,10.0163778173873,14.781372629608,16.7722240182697,1
29209,12.5548202234154,19.748582395937,13.9754096644295,11.0893253126336,10.4618943162402,10.5015516088908,12.8394915567737,12.8791900253454,2
29210,12.1091082658114,20.7333145775708,13.1460363096985,10.6891766380251,10.1046042395421,9.80701845598723,12.2273096122165,12.8253416694395,2
29210,13.5005179827701,22.3378704001346,15.775829587007,12.4564683208259,11.4851308129002,10.7460784825597,13.7625158235982,14.2115333148423,1
29212,14.0235149148295,22.0615421254603,14.5163978593043,11.2412825734808,9.82127055737073,10.2798604563067,14.266935136951,14.7817496065197,2
29212,17.0415240568636,25.8467384728346,15.9219944574748,11.0089504364436,12.3264360465124,10.7450841028886,16.6694747799661,21.163032271222,1
29215,11.8011008936944,18.7498658556353,13.2435096757351,10.3733526667888,11.0929124169871,9.71872853234151,12.0108749698385,12.1408474311335,2
29215,13.936016316015,22.760569650756,16.1445267125797,10.924639801185,12.0929539130427,10.2543286563467,13.7815931613549,15.246560645628,1
29216,12.7978771636649,21.0341862072154,14.44619136193,11.1399583664404,10.1131939926025,9.96010762838508,13.0765408714957,13.0692017150491,2
29216,15.3100560550927,24.6904509844121,16.5748168404561,11.655385672027,12.1995777073776,10.6350703767458,15.1222172734613,16.8982471591873,1
29217,13.8359625398151,23.9594695395219,15.290531805626,10.420324142954,12.280997570003,9.89764818493377,13.6872056687422,15.6601005451849,1
29217,12.7883204038857,22.1822848800651,14.9211649031555,11.1041520874451,11.2633109567478,10.0772386734435,12.4907077193671,14.3914557148547,2
29220,12.733197774875,21.4440972602037,14.5180154811984,11.1280869688684,10.5505642465556,10.0910350469251,12.5157336598106,14.0674897268558,2
29220,14.2953448639935,27.5742704148076,14.8725322495613,11.1353145845818,11.5288099999883,10.0700244727801,13.2433888265353,18.7459496014098,1
29225,13.9913882999735,22.9883919282269,16.8764209266779,12.3769932396566,12.0397453356757,9.61744108677197,13.5856608771805,15.6679695643623,1
29225,12.2706552734601,19.5790792993531,14.2993602945581,11.0168034863322,10.4917936398235,10.3361975922149,12.1649411348532,12.8429613400677,2
29232,13.119038552943,21.8041930608463,14.3240433186228,11.0150037356313,10.3686355369101,10.1225518652453,13.0060139596356,14.8016675294526,2
29232,15.1222909489723,27.2895146721384,15.6733745610796,11.3686420323641,11.3380935841935,10.3383460244397,14.5483468098186,19.1423160934049,1
29233,14.9536555748103,26.6305647362884,16.8597919388391,11.3447316245227,12.429747980802,10.5023413165415,14.526630154487,17.9814592044742,1
29233,12.3514931706516,19.9319821747557,13.6083794831848,10.916201437367,11.043988251841,9.79064128654669,12.2166466780304,13.8147152838995,2
29234,12.3978802131445,19.3518327434434,14.1170905278778,10.3710109667282,10.8881049880634,9.51901363334495,12.9708130647618,11.9203090089046,2
29234,14.8680319449896,27.4871039330218,16.1513719485623,7.38359668877801,13.0148835794479,9.72767839191811,14.4253381767184,18.1974476543143,1
29235,15.6822104606534,23.2874706955946,14.8090019561429,11.6437958199471,10.4877827912183,10.3792670460106,16.1877175406921,15.9596143064768,2
29235,19.6345364346855,28.4843438508251,18.84325739136,11.8363575240535,12.2001955521267,13.1463642717181,19.1940600566933,22.9111981597071,1
29236,15.0437921693713,26.0868719347877,16.1644703922424,11.3565080262349,12.5972340904654,10.619146244176,15.1526051537546,16.9040453961172,1
29236,12.9121275276642,21.5929234079041,14.4965948443809,10.8506700775706,11.3703356350977,10.0339977092632,13.3010548599432,13.2108450196305,2
29239,16.6744075436528,27.5782867470337,15.7985463040331,11.2282760615622,11.7387273543178,10.0172249060738,15.8795131512159,21.334889332525,1
29239,13.8872786115804,23.3616240858772,14.2735940856573,10.7077030340416,9.93243435073414,10.053360480909,12.8511664398247,16.3946633593626,2
29241,11.7642372620717,18.7521834670255,13.5694551367914,10.8407894675509,10.5940087290021,9.47950111415511,11.8976944037792,12.306000168968,2
29241,13.5878168094708,23.7358060035949,15.1337363550061,11.4701452866476,12.0380878725218,10.4612186728282,13.3825276896034,15.5288270890222,1
29247,16.5500776801123,28.0809033557053,17.2521676856368,12.0445597481661,12.2210711788166,10.7921739129451,15.9911130789542,19.3239821231071,1
29247,13.1162183315581,20.7309181871729,14.65663827147,11.1283105510195,10.5781991189655,9.6966639995718,13.0524939237258,14.3007388432205,2
