CODGEO,postcode,town_fullname,town_name,latitude,longitude,code_departement,departement_name,code_region,region_name
28159,28250,La Framboisière,Framboisière,48.597334686,1.01588556317,28,Eure-et-Loir,24.0,Centre-Val de Loire
28160,28700,Francourville,Francourville,48.4018212449,1.66249055604,28,Eure-et-Loir,24.0,Centre-Val de Loire
28161,28160,Frazé,Frazé,48.2597341794,1.09855168328,28,Eure-et-Loir,24.0,Centre-Val de Loire
28162,28360,Fresnay-le-Comte,Fresnay-le-Comte,48.3043561656,1.47797333912,28,Eure-et-Loir,24.0,Centre-Val de Loire
28163,28300,Fresnay-le-Gilmert,Fresnay-le-Gilmert,48.5129802184,1.4182025742,28,Eure-et-Loir,24.0,Centre-Val de Loire
28164,28310,Fresnay-l'Évêque,Fresnay-l'Évêque,48.2584598646,1.81447858393,28,Eure-et-Loir,24.0,Centre-Val de Loire
28165,28480,Frétigny,Frétigny,48.3640025075,1.0070715112,28,Eure-et-Loir,24.0,Centre-Val de Loire
28166,28240,Friaize,Friaize,48.429903453,1.12215343236,28,Eure-et-Loir,24.0,Centre-Val de Loire
28167,28190,Fruncé,Fruncé,48.4055650725,1.19764831132,28,Eure-et-Loir,24.0,Centre-Val de Loire
28168,28320,Gallardon,Gallardon,48.5338026197,1.68926878076,28,Eure-et-Loir,24.0,Centre-Val de Loire
28169,28700,Garancières-en-Beauce,Garancières-en-Beauce,48.433368289,1.91544327083,28,Eure-et-Loir,24.0,Centre-Val de Loire
28170,28500,Garancières-en-Drouais,Garancières-en-Drouais,48.7027343223,1.28199977538,28,Eure-et-Loir,24.0,Centre-Val de Loire
28171,28500,Garnay,Garnay,48.6998026129,1.33718579474,28,Eure-et-Loir,24.0,Centre-Val de Loire
28172,28320,Gas,Gas,48.5643910001,1.66759843253,28,Eure-et-Loir,24.0,Centre-Val de Loire
28173,28300,Gasville-Oisème,Gasville-Oisème,48.4727517815,1.55494978026,28,Eure-et-Loir,24.0,Centre-Val de Loire
28175,28400,La Gaudaine,Gaudaine,48.2976074029,0.951537622095,28,Eure-et-Loir,24.0,Centre-Val de Loire
28176,28800,Le Gault-Saint-Denis,Gault-Saint-Denis,48.2461354624,1.48317191408,28,Eure-et-Loir,24.0,Centre-Val de Loire
28177,28630,Gellainville,Gellainville,48.4162199686,1.53530515243,28,Eure-et-Loir,24.0,Centre-Val de Loire
28178,28500,Germainville,Germainville,48.7450510494,1.47749303837,28,Eure-et-Loir,24.0,Centre-Val de Loire
28180,28260,Gilles,Gilles,48.9091969133,1.51807124557,28,Eure-et-Loir,24.0,Centre-Val de Loire
28182,28160,Gohory,Gohory,48.1653685282,1.22366989339,28,Eure-et-Loir,24.0,Centre-Val de Loire
28183,28310,Gommerville,Gommerville,48.3430832547,1.95281271777,28,Eure-et-Loir,24.0,Centre-Val de Loire
28183,28700,Gommerville,Gommerville,48.3430832547,1.95281271777,28,Eure-et-Loir,24.0,Centre-Val de Loire
28184,28310,Gouillons,Gouillons,48.3421221995,1.84393517435,28,Eure-et-Loir,24.0,Centre-Val de Loire
28185,28410,Goussainville,Goussainville,48.7829804111,1.56001143121,28,Eure-et-Loir,24.0,Centre-Val de Loire
28187,28260,Guainville,Guainville,48.9218839821,1.48299091693,28,Eure-et-Loir,24.0,Centre-Val de Loire
28188,28700,Le Gué-de-Longroi,Gué-de-Longroi,48.4912723078,1.70789056431,28,Eure-et-Loir,24.0,Centre-Val de Loire
28189,28310,Guilleville,Guilleville,48.2218869218,1.80247996905,28,Eure-et-Loir,24.0,Centre-Val de Loire
28190,28140,Guillonville,Guillonville,48.0936096295,1.64289190439,28,Eure-et-Loir,24.0,Centre-Val de Loire
28191,28130,Hanches,Hanches,48.5967671764,1.6482246442,28,Eure-et-Loir,24.0,Centre-Val de Loire
28192,28480,Happonvilliers,Happonvilliers,48.3299066055,1.10478004356,28,Eure-et-Loir,24.0,Centre-Val de Loire
28193,28410,Havelu,Havelu,48.7877502403,1.53388014582,28,Eure-et-Loir,24.0,Centre-Val de Loire
28194,28700,Houville-la-Branche,Houville-la-Branche,48.4443093655,1.63867238053,28,Eure-et-Loir,24.0,Centre-Val de Loire
28195,28130,Houx,Houx,48.569793408,1.62105336721,28,Eure-et-Loir,24.0,Centre-Val de Loire
28196,28120,Illiers-Combray,Illiers-Combray,48.3032872833,1.22693727509,28,Eure-et-Loir,24.0,Centre-Val de Loire
28197,28310,Intréville,Intréville,48.2982378814,1.93552953534,28,Eure-et-Loir,24.0,Centre-Val de Loire
28198,28200,Jallans,Jallans,48.0767840463,1.38589704833,28,Eure-et-Loir,24.0,Centre-Val de Loire
28199,28310,Janville,Janville,48.200814518,1.89039239434,28,Eure-et-Loir,24.0,Centre-Val de Loire
28200,28250,Jaudrais,Jaudrais,48.574248144,1.12322671781,28,Eure-et-Loir,24.0,Centre-Val de Loire
28201,28300,Jouy,Jouy,48.5156020381,1.54597077528,28,Eure-et-Loir,24.0,Centre-Val de Loire
28202,28340,Lamblore,Lamblore,48.6259517253,0.915645729308,28,Eure-et-Loir,24.0,Centre-Val de Loire
28203,28190,Landelles,Landelles,48.4626590612,1.19157539443,28,Eure-et-Loir,24.0,Centre-Val de Loire
28204,28220,Langey,Langey,48.0486333744,1.18485608196,28,Eure-et-Loir,24.0,Centre-Val de Loire
28205,28200,Lanneray,Lanneray,48.0865267047,1.22911535652,28,Eure-et-Loir,24.0,Centre-Val de Loire
28206,28270,Laons,Laons,48.6980280524,1.18635370769,28,Eure-et-Loir,24.0,Centre-Val de Loire
28207,28700,Léthuin,Léthuin,48.3768807843,1.86192482612,28,Eure-et-Loir,24.0,Centre-Val de Loire
28208,28700,Levainville,Levainville,48.4925727301,1.74748225078,28,Eure-et-Loir,24.0,Centre-Val de Loire
28209,28300,Lèves,Lèves,48.4799675774,1.46931768509,28,Eure-et-Loir,24.0,Centre-Val de Loire
28210,28310,Levesville-la-Chenard,Levesville-la-Chenard,48.3026078752,1.83081458653,28,Eure-et-Loir,24.0,Centre-Val de Loire
28211,28200,Logron,Logron,48.1408053653,1.25353586529,28,Eure-et-Loir,24.0,Centre-Val de Loire
28212,28140,Loigny-la-Bataille,Loigny-la-Bataille,48.126976397,1.72344653891,28,Eure-et-Loir,24.0,Centre-Val de Loire
28213,28210,Lormaye,Lormaye,48.6389252281,1.54309712562,28,Eure-et-Loir,24.0,Centre-Val de Loire
28214,28240,La Loupe,Loupe,48.473175806,1.02235330632,28,Eure-et-Loir,24.0,Centre-Val de Loire
28215,28150,Louville-la-Chenard,Louville-la-Chenard,48.3262102975,1.79519469277,28,Eure-et-Loir,24.0,Centre-Val de Loire
28216,28500,Louvilliers-en-Drouais,Louvilliers-en-Drouais,48.7348522344,1.28314015139,28,Eure-et-Loir,24.0,Centre-Val de Loire
28217,28250,Louvilliers-lès-Perche,Louvilliers-lès-Perche,48.6161655057,1.06602415569,28,Eure-et-Loir,24.0,Centre-Val de Loire
28218,28110,Lucé,Lucé,48.434779098,1.45277569654,28,Eure-et-Loir,24.0,Centre-Val de Loire
28219,28480,Luigny,Luigny,48.2366504401,1.02792441815,28,Eure-et-Loir,24.0,Centre-Val de Loire
28220,28600,Luisant,Luisant,48.4232173062,1.46928323877,28,Eure-et-Loir,24.0,Centre-Val de Loire
28221,28140,Lumeau,Lumeau,48.106757981,1.7776103465,28,Eure-et-Loir,24.0,Centre-Val de Loire
28222,28360,Luplanté,Luplanté,48.2989041205,1.38417149076,28,Eure-et-Loir,24.0,Centre-Val de Loire
28223,28500,Luray,Luray,48.7158016965,1.39904091699,28,Eure-et-Loir,24.0,Centre-Val de Loire
28224,28200,Lutz-en-Dunois,Lutz-en-Dunois,48.0585028612,1.42179570533,28,Eure-et-Loir,24.0,Centre-Val de Loire
28225,28120,Magny,Magny,48.3445190999,1.27019288378,28,Eure-et-Loir,24.0,Centre-Val de Loire
28226,28170,Maillebois,Maillebois,48.6321135718,1.1501161639,28,Eure-et-Loir,24.0,Centre-Val de Loire
28227,28130,Maintenon,Maintenon,48.5838765563,1.58410337254,28,Eure-et-Loir,24.0,Centre-Val de Loire
28229,28300,Mainvilliers,Mainvilliers,48.4625411561,1.44581970225,28,Eure-et-Loir,24.0,Centre-Val de Loire
28230,28700,Maisons,Maisons,48.4036829881,1.84481413865,28,Eure-et-Loir,24.0,Centre-Val de Loire
28231,28270,La Mancelière,Mancelière,48.6429568791,0.985217307956,28,Eure-et-Loir,24.0,Centre-Val de Loire
28232,28240,Manou,Manou,48.5363856348,0.962933887077,28,Eure-et-Loir,24.0,Centre-Val de Loire
28233,28200,Marboué,Marboué,48.1196433379,1.30776071957,28,Eure-et-Loir,24.0,Centre-Val de Loire
28234,28120,Marchéville,Marchéville,48.3638497344,1.24329723832,28,Eure-et-Loir,24.0,Centre-Val de Loire
28235,28410,Marchezais,Marchezais,48.7749796746,1.51347142125,28,Eure-et-Loir,24.0,Centre-Val de Loire
28236,28400,Margon,Margon,48.337398478,0.850887620161,28,Eure-et-Loir,24.0,Centre-Val de Loire
28237,28400,Marolles-les-Buis,Marolles-les-Buis,48.366153704,0.94298127545,28,Eure-et-Loir,24.0,Centre-Val de Loire
28239,28500,Marville-Moutiers-Brûlé,Marville-Moutiers-Brûlé,48.6748561524,1.37887146982,28,Eure-et-Loir,24.0,Centre-Val de Loire
28240,28240,Meaucé,Meaucé,48.4843548386,0.985374374936,28,Eure-et-Loir,24.0,Centre-Val de Loire
28241,28220,Le Mée,Mée,47.9945008114,1.4091440341,28,Eure-et-Loir,24.0,Centre-Val de Loire
28242,28120,Méréglise,Méréglise,48.2935308635,1.18476040726,28,Eure-et-Loir,24.0,Centre-Val de Loire
28243,28310,Mérouville,Mérouville,48.3030421961,1.9009195604,28,Eure-et-Loir,24.0,Centre-Val de Loire
28245,28120,Meslay-le-Grenet,Meslay-le-Grenet,48.3706581245,1.38965705749,28,Eure-et-Loir,24.0,Centre-Val de Loire
28246,28360,Meslay-le-Vidame,Meslay-le-Vidame,48.2778375421,1.48218731208,28,Eure-et-Loir,24.0,Centre-Val de Loire
28247,28260,Le Mesnil-Simon,Mesnil-Simon,48.8900734081,1.53507885253,28,Eure-et-Loir,24.0,Centre-Val de Loire
28248,28250,Le Mesnil-Thomas,Mesnil-Thomas,48.5900545537,1.08955144793,28,Eure-et-Loir,24.0,Centre-Val de Loire
28249,28130,Mévoisins,Mévoisins,48.5527925971,1.59900194364,28,Eure-et-Loir,24.0,Centre-Val de Loire
28250,28160,Mézières-au-Perche,Mézières-au-Perche,48.2503282821,1.27119066216,28,Eure-et-Loir,24.0,Centre-Val de Loire
28251,28500,Mézières-en-Drouais,Mézières-en-Drouais,48.7254690446,1.4421064834,28,Eure-et-Loir,24.0,Centre-Val de Loire
28252,28480,Miermaigne,Miermaigne,48.2488776509,0.99749026867,28,Eure-et-Loir,24.0,Centre-Val de Loire
28253,28630,Mignières,Mignières,48.3607988018,1.42399697169,28,Eure-et-Loir,24.0,Centre-Val de Loire
28254,28190,Mittainvilliers-Vérigny,Mittainvilliers-Vérigny,48.499607648,1.31332241726,28,Eure-et-Loir,24.0,Centre-Val de Loire
28255,28700,Moinville-la-Jeulin,Moinville-la-Jeulin,48.3757776174,1.70002480039,28,Eure-et-Loir,24.0,Centre-Val de Loire
28256,28200,Moléans,Moléans,48.1124611479,1.40240862093,28,Eure-et-Loir,24.0,Centre-Val de Loire
28257,28700,Mondonville-Saint-Jean,Mondonville-Saint-Jean,48.3631185129,1.82435785403,28,Eure-et-Loir,24.0,Centre-Val de Loire
28259,28800,Montboissier,Montboissier,48.2296631604,1.40996586006,28,Eure-et-Loir,24.0,Centre-Val de Loire
28260,28800,Montharville,Montharville,48.1768570171,1.32504860803,28,Eure-et-Loir,24.0,Centre-Val de Loire
28261,28120,Montigny-le-Chartif,Montigny-le-Chartif,48.2909978482,1.13008902025,28,Eure-et-Loir,24.0,Centre-Val de Loire
28262,28220,Montigny-le-Gannelon,Montigny-le-Gannelon,48.0164067784,1.22640020803,28,Eure-et-Loir,24.0,Centre-Val de Loire
28263,28270,Montigny-sur-Avre,Montigny-sur-Avre,48.7203880517,1.01209586638,28,Eure-et-Loir,24.0,Centre-Val de Loire
28264,28240,Montireau,Montireau,48.4147284509,1.03540606287,28,Eure-et-Loir,24.0,Centre-Val de Loire
28265,28240,Montlandon,Montlandon,48.3881899209,1.02542042661,28,Eure-et-Loir,24.0,Centre-Val de Loire
28267,28500,Montreuil,Montreuil,48.7726380793,1.38032861219,28,Eure-et-Loir,24.0,Centre-Val de Loire
28268,28700,Morainville,Morainville,48.3797470678,1.83370952065,28,Eure-et-Loir,24.0,Centre-Val de Loire
28269,28630,Morancez,Morancez,48.3965615994,1.50333516313,28,Eure-et-Loir,24.0,Centre-Val de Loire
28270,28800,Moriers,Moriers,48.2206945142,1.44018817268,28,Eure-et-Loir,24.0,Centre-Val de Loire
28271,28340,Morvilliers,Morvilliers,48.6490907462,0.946747285207,28,Eure-et-Loir,24.0,Centre-Val de Loire
28272,28160,Mottereau,Mottereau,48.2518845768,1.1688416202,28,Eure-et-Loir,24.0,Centre-Val de Loire
28273,28160,Moulhard,Moulhard,48.2126188689,1.01237475524,28,Eure-et-Loir,24.0,Centre-Val de Loire
28274,28150,Moutiers,Moutiers,48.2956740987,1.76452451623,28,Eure-et-Loir,24.0,Centre-Val de Loire
28275,28210,Néron,Néron,48.5961826632,1.50307845744,28,Eure-et-Loir,24.0,Centre-Val de Loire
28276,28310,Neuvy-en-Beauce,Neuvy-en-Beauce,48.2759003271,1.87399760682,28,Eure-et-Loir,24.0,Centre-Val de Loire
28277,28800,Neuvy-en-Dunois,Neuvy-en-Dunois,48.2026068926,1.53607016392,28,Eure-et-Loir,24.0,Centre-Val de Loire
28278,28630,Nogent-le-Phaye,Nogent-le-Phaye,48.4518880415,1.57822633062,28,Eure-et-Loir,24.0,Centre-Val de Loire
28279,28210,Nogent-le-Roi,Nogent-le-Roi,48.6300718767,1.52405693927,28,Eure-et-Loir,24.0,Centre-Val de Loire
28280,28400,Nogent-le-Rotrou,Nogent-le-Rotrou,48.3176302432,0.804048016354,28,Eure-et-Loir,24.0,Centre-Val de Loire
28281,28120,Nogent-sur-Eure,Nogent-sur-Eure,48.3896168991,1.37569716428,28,Eure-et-Loir,24.0,Centre-Val de Loire
28282,28120,Nonvilliers-Grandhoux,Nonvilliers-Grandhoux,48.3396576649,1.14563096287,28,Eure-et-Loir,24.0,Centre-Val de Loire
28283,28140,Nottonville,Nottonville,48.1245767113,1.52530460831,28,Eure-et-Loir,24.0,Centre-Val de Loire
28284,28310,Oinville-Saint-Liphard,Oinville-Saint-Liphard,48.2356320829,1.92414549708,28,Eure-et-Loir,24.0,Centre-Val de Loire
28285,28700,Oinville-sous-Auneau,Oinville-sous-Auneau,48.4697612447,1.71422426544,28,Eure-et-Loir,24.0,Centre-Val de Loire
28286,28120,Ollé,Ollé,48.3861713176,1.29676910004,28,Eure-et-Loir,24.0,Centre-Val de Loire
28287,28140,Orgères-en-Beauce,Orgères-en-Beauce,48.1385604714,1.684325346,28,Eure-et-Loir,24.0,Centre-Val de Loire
28289,28210,Ormoy,Ormoy,48.6243546141,1.47177078539,28,Eure-et-Loir,24.0,Centre-Val de Loire
28290,28190,Orrouer,Orrouer,48.4059068462,1.27863713546,28,Eure-et-Loir,24.0,Centre-Val de Loire
28291,28150,Ouarville,Ouarville,48.3617202687,1.76951827841,28,Eure-et-Loir,24.0,Centre-Val de Loire
28292,28500,Ouerre,Ouerre,48.7080614292,1.48885870583,28,Eure-et-Loir,24.0,Centre-Val de Loire
28293,28260,Oulins,Oulins,48.8665989228,1.4893062268,28,Eure-et-Loir,24.0,Centre-Val de Loire
28294,28700,Oysonville,Oysonville,48.3928067068,1.94831483735,28,Eure-et-Loir,24.0,Centre-Val de Loire
28295,28200,Ozoir-le-Breuil,Ozoir-le-Breuil,48.0140288244,1.47582957378,28,Eure-et-Loir,24.0,Centre-Val de Loire
28296,28140,Péronville,Péronville,48.0586450823,1.5824310106,28,Eure-et-Loir,24.0,Centre-Val de Loire
28298,28130,Pierres,Pierres,48.5892951017,1.55200898008,28,Eure-et-Loir,24.0,Centre-Val de Loire
28299,28210,Les Pinthières,Pinthières,48.7047238564,1.57392519381,28,Eure-et-Loir,24.0,Centre-Val de Loire
28300,28310,Poinville,Poinville,48.1748951047,1.90040585204,28,Eure-et-Loir,24.0,Centre-Val de Loire
28301,28300,Poisvilliers,Poisvilliers,48.5063843494,1.46123630371,28,Eure-et-Loir,24.0,Centre-Val de Loire
28302,28190,Pontgouin,Pontgouin,48.4914581287,1.14548967214,28,Eure-et-Loir,24.0,Centre-Val de Loire
28303,28140,Poupry,Poupry,48.0996466123,1.83298152372,28,Eure-et-Loir,24.0,Centre-Val de Loire
28304,28150,Prasville,Prasville,48.2738416281,1.71166561057,28,Eure-et-Loir,24.0,Centre-Val de Loire
28305,28800,Pré-Saint-Évroult,Pré-Saint-Évroult,48.1878434456,1.4610005608,28,Eure-et-Loir,24.0,Centre-Val de Loire
28306,28800,Pré-Saint-Martin,Pré-Saint-Martin,48.2195680245,1.47285651616,28,Eure-et-Loir,24.0,Centre-Val de Loire
28308,28270,Prudemanche,Prudemanche,48.7214056667,1.13416780653,28,Eure-et-Loir,24.0,Centre-Val de Loire
28309,28360,Prunay-le-Gillon,Prunay-le-Gillon,48.3665143772,1.63539609302,28,Eure-et-Loir,24.0,Centre-Val de Loire
28310,28250,La Puisaye,Puisaye,48.6126007617,0.96980653651,28,Eure-et-Loir,24.0,Centre-Val de Loire
28311,28310,Le Puiset,Puiset,48.2134406832,1.86245044314,28,Eure-et-Loir,24.0,Centre-Val de Loire
28312,28170,Puiseux,Puiseux,48.6389286317,1.36882043567,28,Eure-et-Loir,24.0,Centre-Val de Loire
28313,28150,Réclainville,Réclainville,48.3375337584,1.73962432713,28,Eure-et-Loir,24.0,Centre-Val de Loire
28314,28340,Les Ressuintes,Ressuintes,48.5952891998,0.926278842341,28,Eure-et-Loir,24.0,Centre-Val de Loire
28315,28270,Revercourt,Revercourt,48.7223591081,1.077287859,28,Eure-et-Loir,24.0,Centre-Val de Loire
28316,28340,Rohaire,Rohaire,48.6667438404,0.839547342501,28,Eure-et-Loir,24.0,Centre-Val de Loire
28317,28700,Roinville,Roinville,48.4427044137,1.7567393005,28,Eure-et-Loir,24.0,Centre-Val de Loire
28318,28220,Romilly-sur-Aigre,Romilly-sur-Aigre,47.9801700708,1.28298117562,28,Eure-et-Loir,24.0,Centre-Val de Loire
28319,28310,Rouvray-Saint-Denis,Rouvray-Saint-Denis,48.2770955308,1.94270719107,28,Eure-et-Loir,24.0,Centre-Val de Loire
28321,28260,Rouvres,Rouvres,48.8322998,1.48070112621,28,Eure-et-Loir,24.0,Centre-Val de Loire
28322,28270,Rueil-la-Gadelière,Rueil-la-Gadelière,48.7045261989,0.963451451882,28,Eure-et-Loir,24.0,Centre-Val de Loire
28323,28170,Saint-Ange-et-Torçay,Saint-Ange-et-Torçay,48.6495007318,1.21435953964,28,Eure-et-Loir,24.0,Centre-Val de Loire
28324,28190,Saint-Arnoult-des-Bois,Saint-Arnoult-des-Bois,48.4933065448,1.25476022855,28,Eure-et-Loir,24.0,Centre-Val de Loire
28325,28300,Saint-Aubin-des-Bois,Saint-Aubin-des-Bois,48.4631418835,1.34544472164,28,Eure-et-Loir,24.0,Centre-Val de Loire
28326,28120,Saint-Avit-les-Guespières,Saint-Avit-les-Guespières,48.2684999269,1.2627628625,28,Eure-et-Loir,24.0,Centre-Val de Loire
28327,28330,Saint-Bomer,Saint-Bomer,48.194965232,0.829197068789,28,Eure-et-Loir,24.0,Centre-Val de Loire
28329,28200,Saint-Christophe,Saint-Christophe,48.1319981863,1.36945668729,28,Eure-et-Loir,24.0,Centre-Val de Loire
28330,28200,Villemaury,Villemaury,48.0457576548,1.46955748581,28,Eure-et-Loir,24.0,Centre-Val de Loire
28331,28480,Saint-Denis-d'Authou,Saint-Denis-d'Authou,48.3325632205,0.996756265115,28,Eure-et-Loir,24.0,Centre-Val de Loire
28332,28500,Sainte-Gemme-Moronval,Sainte-Gemme-Moronval,48.7355373578,1.41198816896,28,Eure-et-Loir,24.0,Centre-Val de Loire
28333,28240,Saint-Denis-des-Puits,Saint-Denis-des-Puits,48.3801274748,1.16252048003,28,Eure-et-Loir,24.0,Centre-Val de Loire
28334,28200,Saint-Denis-les-Ponts,Saint-Denis-les-Ponts,48.0613637512,1.27228736611,28,Eure-et-Loir,24.0,Centre-Val de Loire
28335,28240,Saint-Éliph,Saint-Éliph,48.4496890449,1.03615954859,28,Eure-et-Loir,24.0,Centre-Val de Loire
28336,28120,Saint-Éman,Saint-Éman,48.3240677989,1.19980049404,28,Eure-et-Loir,24.0,Centre-Val de Loire
28337,28190,Saint-Georges-sur-Eure,Saint-Georges-sur-Eure,48.4195557033,1.35743485522,28,Eure-et-Loir,24.0,Centre-Val de Loire
28339,28190,Saint-Germain-le-Gaillard,Saint-Germain-le-Gaillard,48.4242025077,1.25461736967,28,Eure-et-Loir,24.0,Centre-Val de Loire
28340,28220,Saint-Hilaire-sur-Yerre,Saint-Hilaire-sur-Yerre,48.0311474511,1.21923079467,28,Eure-et-Loir,24.0,Centre-Val de Loire
28341,28170,Saint-Jean-de-Rebervilliers,Saint-Jean-de-Rebervilliers,48.6233222274,1.25762655972,28,Eure-et-Loir,24.0,Centre-Val de Loire
28342,28400,Saint-Jean-Pierre-Fixte,Saint-Jean-Pierre-Fixte,48.2924688955,0.830178092005,28,Eure-et-Loir,24.0,Centre-Val de Loire
28343,28210,Saint-Laurent-la-Gâtine,Saint-Laurent-la-Gâtine,48.6932133379,1.54011525092,28,Eure-et-Loir,24.0,Centre-Val de Loire
28344,28700,Saint-Léger-des-Aubées,Saint-Léger-des-Aubées,48.4142778005,1.74991232981,28,Eure-et-Loir,24.0,Centre-Val de Loire
28346,28270,Saint-Lubin-de-Cravant,Saint-Lubin-de-Cravant,48.7071767352,1.10138248239,28,Eure-et-Loir,24.0,Centre-Val de Loire
28347,28410,Saint-Lubin-de-la-Haye,Saint-Lubin-de-la-Haye,48.818368676,1.56052234981,28,Eure-et-Loir,24.0,Centre-Val de Loire
28348,28350,Saint-Lubin-des-Joncherets,Saint-Lubin-des-Joncherets,48.7509228383,1.18734034626,28,Eure-et-Loir,24.0,Centre-Val de Loire
28349,28210,Saint-Lucien,Saint-Lucien,48.6391626613,1.62330924951,28,Eure-et-Loir,24.0,Centre-Val de Loire
28350,28190,Saint-Luperce,Saint-Luperce,48.4372634991,1.30302415414,28,Eure-et-Loir,24.0,Centre-Val de Loire
28351,28170,Saint-Maixme-Hauterive,Saint-Maixme-Hauterive,48.5930292363,1.19005684059,28,Eure-et-Loir,24.0,Centre-Val de Loire
28352,28130,Saint-Martin-de-Nigelles,Saint-Martin-de-Nigelles,48.6131566659,1.6140648391,28,Eure-et-Loir,24.0,Centre-Val de Loire
28353,28800,Saint-Maur-sur-le-Loir,Saint-Maur-sur-le-Loir,48.1518179148,1.41832259921,28,Eure-et-Loir,24.0,Centre-Val de Loire
28354,28240,Saint-Maurice-Saint-Germain,Saint-Maurice-Saint-Germain,48.4900427542,1.07345601066,28,Eure-et-Loir,24.0,Centre-Val de Loire
28355,28260,Saint-Ouen-Marchefroy,Saint-Ouen-Marchefroy,48.8572176136,1.53020950146,28,Eure-et-Loir,24.0,Centre-Val de Loire
28356,28290,Saint-Pellerin,Saint-Pellerin,48.0724373117,1.14348881457,28,Eure-et-Loir,24.0,Centre-Val de Loire
28357,28130,Saint-Piat,Saint-Piat,48.5477876279,1.57936715019,28,Eure-et-Loir,24.0,Centre-Val de Loire
28358,28300,Saint-Prest,Saint-Prest,48.4920175304,1.5142471785,28,Eure-et-Loir,24.0,Centre-Val de Loire
28359,28380,Saint-Rémy-sur-Avre,Saint-Rémy-sur-Avre,48.7491986422,1.23713784044,28,Eure-et-Loir,24.0,Centre-Val de Loire
28360,28170,Saint-Sauveur-Marville,Saint-Sauveur-Marville,48.6047259778,1.2856796289,28,Eure-et-Loir,24.0,Centre-Val de Loire
28362,28240,Saint-Victor-de-Buthon,Saint-Victor-de-Buthon,48.408433137,0.979282290732,28,Eure-et-Loir,24.0,Centre-Val de Loire
28363,28700,Sainville,Sainville,48.4153857478,1.88200624319,28,Eure-et-Loir,24.0,Centre-Val de Loire
28364,28800,Sancheville,Sancheville,48.1825259731,1.57949510769,28,Eure-et-Loir,24.0,Centre-Val de Loire
28365,28120,Sandarville,Sandarville,48.3458662386,1.34877776164,28,Eure-et-Loir,24.0,Centre-Val de Loire
28366,28700,Santeuil,Santeuil,48.3828802713,1.7401363101,28,Eure-et-Loir,24.0,Centre-Val de Loire
28367,28310,Santilly,Santilly,48.1486900011,1.87957339759,28,Eure-et-Loir,24.0,Centre-Val de Loire
28368,28250,La Saucelle,Saucelle,48.6291051329,1.02634187849,28,Eure-et-Loir,24.0,Centre-Val de Loire
28369,28500,Saulnières,Saulnières,48.6650549297,1.26632253638,28,Eure-et-Loir,24.0,Centre-Val de Loire
28370,28800,Saumeray,Saumeray,48.2515939221,1.31885104886,28,Eure-et-Loir,24.0,Centre-Val de Loire
28371,28260,Saussay,Saussay,48.8508071385,1.41035357724,28,Eure-et-Loir,24.0,Centre-Val de Loire
28372,28210,Senantes,Senantes,48.6560652225,1.58443037368,28,Eure-et-Loir,24.0,Centre-Val de Loire
28373,28250,Senonches,Senonches,48.559589174,1.01905757079,28,Eure-et-Loir,24.0,Centre-Val de Loire
28374,28170,Serazereux,Serazereux,48.5949002026,1.43635782347,28,Eure-et-Loir,24.0,Centre-Val de Loire
28375,28410,Serville,Serville,48.7695206769,1.48740784688,28,Eure-et-Loir,24.0,Centre-Val de Loire
28376,28330,Soizé,Soizé,48.1691325251,0.890518984946,28,Eure-et-Loir,24.0,Centre-Val de Loire
28377,28260,Sorel-Moussel,Sorel-Moussel,48.8293779269,1.39390446206,28,Eure-et-Loir,24.0,Centre-Val de Loire
28378,28400,Souancé-au-Perche,Souancé-au-Perche,48.2707984058,0.834784803134,28,Eure-et-Loir,24.0,Centre-Val de Loire
28379,28130,Soulaires,Soulaires,48.5176795466,1.58912796204,28,Eure-et-Loir,24.0,Centre-Val de Loire
28380,28630,Sours,Sours,48.4134954931,1.59645296484,28,Eure-et-Loir,24.0,Centre-Val de Loire
28382,28140,Terminiers,Terminiers,48.0896452774,1.72961042495,28,Eure-et-Loir,24.0,Centre-Val de Loire
28383,28150,Theuville,Theuville,48.3326223196,1.59154245059,28,Eure-et-Loir,24.0,Centre-Val de Loire
28383,28360,Theuville,Theuville,48.3326223196,1.59154245059,28,Eure-et-Loir,24.0,Centre-Val de Loire
28385,28240,Le Thieulin,Thieulin,48.4073892468,1.13977357716,28,Eure-et-Loir,24.0,Centre-Val de Loire
28386,28170,Thimert-Gâtelles,Thimert-Gâtelles,48.55496534,1.26206894057,28,Eure-et-Loir,24.0,Centre-Val de Loire
28387,28480,Thiron-Gardais,Thiron-Gardais,48.3047563926,1.01132470631,28,Eure-et-Loir,24.0,Centre-Val de Loire
28388,28630,Thivars,Thivars,48.3824570521,1.44888885738,28,Eure-et-Loir,24.0,Centre-Val de Loire
28389,28200,Thiville,Thiville,48.0192686469,1.36596589142,28,Eure-et-Loir,24.0,Centre-Val de Loire
28390,28140,Tillay-le-Péneux,Tillay-le-Péneux,48.1589221633,1.76370317108,28,Eure-et-Loir,24.0,Centre-Val de Loire
28391,28310,Toury,Toury,48.1954185813,1.94344855336,28,Eure-et-Loir,24.0,Centre-Val de Loire
28392,28310,Trancrainville,Trancrainville,48.2378117353,1.86150944495,28,Eure-et-Loir,24.0,Centre-Val de Loire
